image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
1022.pgm,Adaptive,0.05,143,0.004091,0.004543,True,0.003021,73.3290,0.999981,0.00000200,0.0000026409,0.027782,False,1.000000,True,0.159559,True,1.0768,0.2662
1022.pgm,Adaptive,0.1,286,0.003456,0.004185,True,0.005880,70.4372,0.999963,0.00000609,0.0000025698,0.035073,False,1.000000,True,0.160539,True,1.0768,0.2662
1022.pgm,Adaptive,0.2,573,0.003534,0.004049,True,0.011520,67.5161,0.999928,0.00001027,0.0000025132,0.038954,False,1.000000,True,0.161703,True,1.0768,0.2662
1022.pgm,Adaptive,0.3,859,0.003758,0.004092,True,0.017136,65.7918,0.999893,0.00001508,0.0000024935,0.054592,True,1.000000,True,0.163327,True,1.0768,0.2662
1022.pgm,Adaptive,0.4,1146,0.003783,0.004143,True,0.023066,64.5010,0.999858,0.00002302,0.0000025159,0.075923,True,1.000000,True,0.165564,True,1.0768,0.2662
1023.pgm,Fixed-LSB-1,0.05,280,0.002403,0.002259,True,0.005753,70.5322,0.999930,0.00000979,0.0000025681,0.023209,False,1.000000,True,0.346415,True,,
1023.pgm,Fixed-LSB-1,0.1,567,0.002448,0.002342,True,0.011505,67.5219,0.999862,0.00001901,0.0000025364,0.035880,False,1.000000,True,0.348897,True,,
1023.pgm,Fixed-LSB-1,0.2,1141,0.002529,0.002619,True,0.023351,64.4477,0.999719,0.00004752,0.0000025582,0.066133,True,1.000000,True,0.353646,True,,
1023.pgm,Fixed-LSB-1,0.3,1714,0.002701,0.002385,True,0.035065,62.6821,0.999580,0.00007820,0.0000025572,0.093025,True,1.000000,True,0.357904,True,,
1023.pgm,Fixed-LSB-1,0.4,2287,0.002831,0.002548,True,0.046748,61.4332,0.999441,0.00011839,0.0000025551,0.117854,True,1.000000,True,0.362040,True,,
1023.pgm,Fixed-LSB-2,0.05,280,0.002631,0.002538,True,0.014659,66.4699,0.999818,0.00002033,0.0000065440,0.006070,False,1.000000,True,0.342096,True,,
1023.pgm,Fixed-LSB-2,0.1,567,0.002829,0.002543,True,0.028097,63.6443,0.999657,0.00003718,0.0000061941,0.009770,False,1.000000,True,0.340227,True,,
1023.pgm,Fixed-LSB-2,0.2,1141,0.002557,0.002545,True,0.057739,60.5161,0.999301,0.00007916,0.0000063255,0.015973,False,1.000000,True,0.336887,True,,
1023.pgm,Fixed-LSB-2,0.3,1714,0.002629,0.002483,True,0.087199,58.7257,0.998948,0.00012523,0.0000063593,0.021389,False,1.000000,True,0.334007,True,,
1023.pgm,Fixed-LSB-2,0.4,2287,0.002464,0.002343,True,0.117177,57.4424,0.998593,0.00020491,0.0000064045,0.024091,False,1.000000,True,0.329841,True,,
1023.pgm,Adaptive,0.05,143,0.003739,0.004052,True,0.003194,73.0872,0.999959,0.00000319,0.0000027921,0.013225,False,1.000000,True,0.344730,True,1.0581,0.2339
1023.pgm,Adaptive,0.1,286,0.003830,0.004208,True,0.006129,70.2569,0.999921,0.00000739,0.0000026787,0.022253,False,1.000000,True,0.346017,True,1.0581,0.2339
1023.pgm,Adaptive,0.2,573,0.003732,0.004474,True,0.011973,67.3488,0.999847,0.00002066,0.0000026119,0.036550,False,1.000000,True,0.348468,True,1.0581,0.2339
1023.pgm,Adaptive,0.3,859,0.004397,0.004567,True,0.017624,65.6698,0.999774,0.00003418,0.0000025646,0.053164,True,1.000000,True,0.351471,True,1.0581,0.2339
1023.pgm,Adaptive,0.4,1146,0.003826,0.004179,True,0.023534,64.4138,0.999699,0.00005244,0.0000025670,0.068482,True,1.000000,True,0.353860,True,1.0581,0.2339
1024.pgm,Fixed-LSB-1,0.05,280,0.002835,0.002576,True,0.005798,70.4978,0.999991,0.00000912,0.0000025885,0.072645,True,1.000000,True,0.033640,False,,
1024.pgm,Fixed-LSB-1,0.1,567,0.002927,0.002739,True,0.011510,67.5200,0.999983,0.00001861,0.0000025375,0.108696,True,1.000000,True,0.035233,False,,
1024.pgm,Fixed-LSB-1,0.2,1141,0.002474,0.002419,True,0.023142,64.4867,0.999966,0.00003158,0.0000025353,0.132835,True,1.000000,True,0.037040,False,,
1024.pgm,Fixed-LSB-1,0.3,1714,0.002700,0.002725,True,0.034861,62.7074,0.999949,0.00003611,0.0000025424,0.176267,True,1.000000,True,0.038051,False,,
1024.pgm,Fixed-LSB-1,0.4,2287,0.002719,0.002639,True,0.046646,61.4426,0.999932,0.00005031,0.0000025495,0.175388,True,1.000000,True,0.038848,False,,
1024.pgm,Fixed-LSB-2,0.05,280,0.007715,0.006939,True,0.014730,66.4488,0.999977,0.00000467,0.0000065758,0.083098,True,1.000000,True,0.034681,False,,
1024.pgm,Fixed-LSB-2,0.1,567,0.003633,0.003077,True,0.029195,63.4777,0.999955,0.00001010,0.0000064363,0.082579,True,1.000000,True,0.034620,False,,
1024.pgm,Fixed-LSB-2,0.2,1141,0.002872,0.002662,True,0.058100,60.4890,0.999913,0.00002193,0.0000063651,0.104155,True,1.000000,True,0.035141,False,,
1024.pgm,Fixed-LSB-2,0.3,1714,0.002954,0.002781,True,0.085744,58.7988,0.999871,0.00004255,0.0000062532,0.087006,True,1.000000,True,0.034743,False,,
1024.pgm,Fixed-LSB-2,0.4,2287,0.002597,0.002445,True,0.114558,57.5406,0.999827,0.00004790,0.0000062614,0.092971,True,1.000000,True,0.034957,False,,
1024.pgm,Adaptive,0.05,143,0.004841,0.007059,True,0.003128,73.1781,0.999994,0.00000361,0.0000027343,0.069476,True,1.000000,True,0.034314,False,1.2350,0.4240
1024.pgm,Adaptive,0.1,286,0.004145,0.005268,True,0.005946,70.3887,0.999989,0.00000767,0.0000025987,0.071591,True,1.000000,True,0.034406,False,1.2350,0.4240
1024.pgm,Adaptive,0.2,573,0.004131,0.004875,True,0.011632,67.4742,0.999979,0.00001262,0.0000025376,0.071186,True,1.000000,True,0.035080,False,1.2350,0.4240
1024.pgm,Adaptive,0.3,859,0.004066,0.005075,True,0.017339,65.7405,0.999969,0.00001883,0.0000025231,0.104545,True,1.000000,True,0.035662,False,1.2350,0.4240
1024.pgm,Adaptive,0.4,1146,0.004477,0.005395,True,0.023071,64.5001,0.999959,0.00002490,0.0000025165,0.115014,True,1.000000,True,0.036183,False,1.2350,0.4240
1025.pgm,Fixed-LSB-1,0.05,280,0.007072,0.003651,True,0.005859,70.4523,0.999965,0.00014600,0.0000026158,0.500000,True,1.000000,True,0.150306,True,,
1025.pgm,Fixed-LSB-1,0.1,567,0.002619,0.002867,True,0.011815,67.4063,0.999930,0.00040730,0.0000026048,0.500000,True,1.000000,True,0.152604,True,,
1025.pgm,Fixed-LSB-1,0.2,1141,0.003160,0.002819,True,0.023468,64.4260,0.999862,0.00110730,0.0000025710,0.500000,True,1.000000,True,0.156679,True,,
1025.pgm,Fixed-LSB-1,0.3,1714,0.003029,0.002953,True,0.035258,62.6582,0.999793,0.00186704,0.0000025713,0.034577,False,1.000000,True,0.160263,True,,
1025.pgm,Fixed-LSB-1,0.4,2287,0.002752,0.002476,True,0.047043,61.4059,0.999727,0.00264121,0.0000025712,0.073704,True,1.000000,True,0.162561,True,,
1025.pgm,Fixed-LSB-2,0.05,280,0.002808,0.002531,True,0.014119,66.6326,0.999931,0.00002574,0.0000063033,0.500000,True,1.000000,True,0.147304,True,,
1025.pgm,Fixed-LSB-2,0.1,567,0.002439,0.002516,True,0.028336,63.6075,0.999853,0.00010789,0.0000062468,0.500000,True,1.000000,True,0.147763,True,,
1025.pgm,Fixed-LSB-2,0.2,1141,0.002664,0.002797,True,0.056778,60.5890,0.999702,0.00033882,0.0000062202,0.500000,True,1.000000,True,0.146140,True,,
1025.pgm,Fixed-LSB-2,0.3,1714,0.002725,0.004013,True,0.084468,58.8639,0.999551,0.00062154,0.0000061601,0.500000,True,1.000000,True,0.145466,True,,
1025.pgm,Fixed-LSB-2,0.4,2287,0.002683,0.002585,True,0.112396,57.6233,0.999402,0.00093013,0.0000061432,0.500000,True,1.000000,True,0.145129,True,,
1025.pgm,Adaptive,0.05,143,0.004059,0.006450,True,0.003077,73.2493,0.999979,0.00004225,0.0000026899,0.500000,True,1.000000,True,0.149602,True,1.1599,0.3665
1025.pgm,Adaptive,0.1,286,0.004227,0.005002,True,0.005931,70.3998,0.999961,0.00014318,0.0000025920,0.500000,True,1.000000,True,0.151317,True,1.1599,0.3665
1025.pgm,Adaptive,0.2,573,0.004053,0.005051,True,0.012146,67.2865,0.999917,0.00055815,0.0000026497,0.500000,True,1.000000,True,0.153064,True,1.1599,0.3665
1025.pgm,Adaptive,0.3,859,0.004262,0.004985,True,0.018077,65.5596,0.999877,0.00096620,0.0000026305,0.500000,True,1.000000,True,0.156066,True,1.1599,0.3665
1025.pgm,Adaptive,0.4,1146,0.004097,0.004831,True,0.023880,64.3505,0.999838,0.00137145,0.0000026047,0.500000,True,1.000000,True,0.157077,True,1.1599,0.3665
1026.pgm,Fixed-LSB-1,0.05,280,0.002922,0.002640,True,0.005864,70.4485,0.999963,0.00000270,0.0000026181,0.047234,False,1.000000,True,0.116023,True,,
1026.pgm,Fixed-LSB-1,0.1,567,0.008211,0.008541,True,0.011648,67.4685,0.999926,0.00000604,0.0000025678,0.068972,True,1.000000,True,0.118199,True,,
1026.pgm,Fixed-LSB-1,0.2,1141,0.004314,0.006998,True,0.023036,64.5068,0.999854,0.00001362,0.0000025236,0.098321,True,1.000000,True,0.120925,True,,
1026.pgm,Fixed-LSB-1,0.3,1714,0.003595,0.003047,True,0.034693,62.7283,0.999780,0.00003181,0.0000025301,0.118788,True,1.000000,True,0.123192,True,,
1026.pgm,Fixed-LSB-1,0.4,2287,0.004679,0.008415,True,0.046570,61.4498,0.999708,0.00005010,0.0000025454,0.132976,True,1.000000,True,0.125276,True,,
1026.pgm,Fixed-LSB-2,0.05,280,0.003007,0.002794,True,0.015579,66.2053,0.999904,0.00000278,0.0000069550,0.037677,False,1.000000,True,0.114798,True,,
1026.pgm,Fixed-LSB-2,0.1,567,0.002718,0.002930,True,0.030528,63.2839,0.999809,0.00000722,0.0000067301,0.039600,False,1.000000,True,0.114093,True,,
1026.pgm,Fixed-LSB-2,0.2,1141,0.002437,0.002426,True,0.060455,60.3165,0.999621,0.00001522,0.0000066231,0.051852,True,1.000000,True,0.114216,True,,
1026.pgm,Fixed-LSB-2,0.3,1714,0.004033,0.003240,True,0.089005,58.6367,0.999443,0.00002202,0.0000064910,0.061232,True,1.000000,True,0.113817,True,,
1026.pgm,Fixed-LSB-2,0.4,2287,0.002924,0.002549,True,0.118891,57.3793,0.999255,0.00002740,0.0000064982,0.069785,True,1.000000,True,0.113542,True,,
1026.pgm,Adaptive,0.05,143,0.004437,0.005119,True,0.003062,73.2709,0.999979,0.00000160,0.0000026765,0.048126,False,1.000000,True,0.115472,True,1.0984,0.2978
1026.pgm,Adaptive,0.1,286,0.004870,0.004895,True,0.006053,70.3113,0.999959,0.00000258,0.0000026454,0.056354,True,1.000000,True,0.115104,True,1.0984,0.2978
1026.pgm,Adaptive,0.2,573,0.004429,0.005167,True,0.011948,67.3580,0.999920,0.00000508,0.0000026064,0.066912,True,1.000000,True,0.115533,True,1.0984,0.2978
1026.pgm,Adaptive,0.3,859,0.004316,0.006237,True,0.017695,65.6523,0.999882,0.00000970,0.0000025750,0.088889,True,1.000000,True,0.117188,True,1.0984,0.2978
1026.pgm,Adaptive,0.4,1146,0.005981,0.004636,True,0.023488,64.4223,0.999844,0.00001704,0.0000025620,0.102321,True,1.000000,True,0.118903,True,1.0984,0.2978
1027.pgm,Fixed-LSB-1,0.05,280,0.002646,0.002427,True,0.005778,70.5130,0.999980,0.00000765,0.0000025795,0.125148,True,1.000000,True,0.144179,True,,
1027.pgm,Fixed-LSB-1,0.1,567,0.002752,0.002688,True,0.011581,67.4932,0.999959,0.00001648,0.0000025532,0.141667,True,1.000000,True,0.144945,True,,
1027.pgm,Fixed-LSB-1,0.2,1141,0.002723,0.002749,True,0.022995,64.5145,0.999921,0.00003595,0.0000025192,0.178115,True,1.000000,True,0.147825,True,,
1027.pgm,Fixed-LSB-1,0.3,1714,0.002742,0.002477,True,0.034765,62.7194,0.999881,0.00005709,0.0000025353,0.201044,True,1.000000,True,0.149326,True,,
1027.pgm,Fixed-LSB-1,0.4,2287,0.002725,0.002632,True,0.046356,61.4697,0.999843,0.00008130,0.0000025337,0.213579,True,1.000000,True,0.150613,True,,
1027.pgm,Fixed-LSB-2,0.05,280,0.003103,0.002935,True,0.014252,66.5921,0.999955,0.00000486,0.0000063624,0.088264,True,1.000000,True,0.140533,True,,
1027.pgm,Fixed-LSB-2,0.1,567,0.002626,0.002759,True,0.028941,63.5157,0.999904,0.00001223,0.0000063803,0.093397,True,1.000000,True,0.140441,True,,
1027.pgm,Fixed-LSB-2,0.2,1141,0.002781,0.002452,True,0.057068,60.5669,0.999806,0.00002645,0.0000062520,0.098597,True,1.000000,True,0.139063,True,,
1027.pgm,Fixed-LSB-2,0.3,1714,0.002541,0.002505,True,0.086660,58.7526,0.999706,0.00004281,0.0000063200,0.102652,True,1.000000,True,0.138388,True,,
1027.pgm,Fixed-LSB-2,0.4,2287,0.002641,0.002507,True,0.116404,57.4711,0.999603,0.00006413,0.0000063623,0.105921,True,1.000000,True,0.136826,True,,
1027.pgm,Adaptive,0.05,143,0.004278,0.005053,True,0.003087,73.2349,0.999987,0.00000330,0.0000026987,0.100000,True,1.000000,True,0.143168,True,1.2529,0.4347
1027.pgm,Adaptive,0.1,286,0.004110,0.005629,True,0.005839,70.4674,0.999973,0.00000721,0.0000025520,0.112118,True,1.000000,True,0.143444,True,1.2529,0.4347
1027.pgm,Adaptive,0.2,573,0.004458,0.005301,True,0.011607,67.4837,0.999947,0.00001623,0.0000025320,0.132964,True,1.000000,True,0.144792,True,1.2529,0.4347
1027.pgm,Adaptive,0.3,859,0.004152,0.005256,True,0.017283,65.7546,0.999921,0.00002434,0.0000025150,0.151901,True,1.000000,True,0.146538,True,1.2529,0.4347
1027.pgm,Adaptive,0.4,1146,0.004259,0.005341,True,0.023051,64.5039,0.999894,0.00003598,0.0000025143,0.161252,True,1.000000,True,0.147641,True,1.2529,0.4347
1028.pgm,Fixed-LSB-1,0.05,280,0.002422,0.002480,True,0.006017,70.3370,0.999945,0.00000718,0.0000026862,0.004729,False,1.000000,True,0.154841,True,,
1028.pgm,Fixed-LSB-1,0.1,567,0.002484,0.002412,True,0.011876,67.3839,0.999891,0.00001389,0.0000026183,0.017613,False,1.000000,True,0.155239,True,,
1028.pgm,Fixed-LSB-1,0.2,1141,0.002592,0.002517,True,0.023407,64.4373,0.999784,0.00003035,0.0000025643,0.042625,False,1.000000,True,0.158150,True,,
1028.pgm,Fixed-LSB-1,0.3,1714,0.002689,0.002639,True,0.035009,62.6890,0.999676,0.00005263,0.0000025531,0.062729,True,1.000000,True,0.161183,True,,
1028.pgm,Fixed-LSB-1,0.4,2287,0.002709,0.002462,True,0.046626,61.4445,0.999569,0.00008171,0.0000025484,0.076361,True,1.000000,True,0.164001,True,,
1028.pgm,Fixed-LSB-2,0.05,280,0.002829,0.002586,True,0.014806,66.4264,0.999858,0.00000578,0.0000066099,0.500000,True,1.000000,True,0.152819,True,,
1028.pgm,Fixed-LSB-2,0.1,567,0.002578,0.002468,True,0.029861,63.3797,0.999720,0.00001050,0.0000065832,0.500000,True,1.000000,True,0.152543,True,,
1028.pgm,Fixed-LSB-2,0.2,1141,0.002849,0.004925,True,0.059219,60.4062,0.999446,0.00002385,0.0000064877,0.000702,False,1.000000,True,0.153493,True,,
1028.pgm,Fixed-LSB-2,0.3,1714,0.002558,0.002542,True,0.088755,58.6489,0.999178,0.00004266,0.0000064728,0.004658,False,1.000000,True,0.153676,True,,
1028.pgm,Fixed-LSB-2,0.4,2287,0.002651,0.002569,True,0.117701,57.4230,0.998909,0.00006455,0.0000064332,0.012839,False,1.000000,True,0.153707,True,,
1028.pgm,Adaptive,0.05,143,0.003760,0.004190,True,0.003087,73.2349,0.999970,0.00000203,0.0000026987,0.500000,True,1.000000,True,0.153768,True,1.0710,0.2568
1028.pgm,Adaptive,0.1,286,0.003754,0.004149,True,0.005925,70.4036,0.999943,0.00000433,0.0000025898,0.000000,False,1.000000,True,0.154963,True,1.0710,0.2568
1028.pgm,Adaptive,0.2,573,0.003825,0.004342,True,0.011698,67.4495,0.999886,0.00000976,0.0000025520,0.011860,False,1.000000,True,0.156556,True,1.0710,0.2568
1028.pgm,Adaptive,0.3,859,0.003899,0.004211,True,0.017385,65.7291,0.999831,0.00001479,0.0000025298,0.029305,False,1.000000,True,0.158517,True,1.0710,0.2568
1028.pgm,Adaptive,0.4,1146,0.003565,0.004203,True,0.023107,64.4934,0.999776,0.00002328,0.0000025204,0.044149,False,1.000000,True,0.159835,True,1.0710,0.2568
1029.pgm,Fixed-LSB-1,0.05,280,0.002637,0.002543,True,0.005931,70.3998,0.999982,0.00000872,0.0000026476,0.021034,False,1.000000,True,0.117525,True,,
1029.pgm,Fixed-LSB-1,0.1,567,0.003870,0.002827,True,0.011861,67.3895,0.999965,0.00001873,0.0000026149,0.037259,False,1.000000,True,0.117555,True,,
1029.pgm,Fixed-LSB-1,0.2,1141,0.002858,0.003451,True,0.023539,64.4129,0.999930,0.00002944,0.0000025788,0.077040,True,1.000000,True,0.118321,True,,
1029.pgm,Fixed-LSB-1,0.3,1714,0.003021,0.005295,True,0.035100,62.6777,0.999893,0.00005043,0.0000025598,0.129460,True,1.000000,True,0.120895,True,,
1029.pgm,Fixed-LSB-1,0.4,2287,0.004570,0.003485,True,0.046529,61.4536,0.999860,0.00006589,0.0000025431,0.173037,True,1.000000,True,0.122059,True,,
1029.pgm,Fixed-LSB-2,0.05,280,0.005295,0.002951,True,0.014445,66.5336,0.999959,0.00000557,0.0000064487,0.003465,False,1.000000,True,0.116605,True,,
1029.pgm,Fixed-LSB-2,0.1,567,0.003136,0.002584,True,0.029414,63.4453,0.999911,0.00001085,0.0000064845,0.014457,False,1.000000,True,0.115594,True,,
1029.pgm,Fixed-LSB-2,0.2,1141,0.005849,0.004453,True,0.058156,60.4848,0.999817,0.00002501,0.0000063712,0.034958,False,1.000000,True,0.113542,True,,
1029.pgm,Fixed-LSB-2,0.3,1714,0.002457,0.002673,True,0.087453,58.7130,0.999734,0.00003211,0.0000063779,0.035178,False,1.000000,True,0.110876,True,,
1029.pgm,Fixed-LSB-2,0.4,2287,0.002717,0.002679,True,0.116277,57.4759,0.999653,0.00005068,0.0000063553,0.025668,False,1.000000,True,0.108670,True,,
1029.pgm,Adaptive,0.05,143,0.004640,0.007188,True,0.003225,73.0459,0.999988,0.00000538,0.0000028188,0.018002,False,1.000000,True,0.116881,True,1.2846,0.4512
1029.pgm,Adaptive,0.1,286,0.004017,0.005337,True,0.006220,70.1926,0.999975,0.00000788,0.0000027187,0.033267,False,1.000000,True,0.117647,True,1.2846,0.4512
1029.pgm,Adaptive,0.2,573,0.004331,0.005786,True,0.012110,67.2992,0.999951,0.00001276,0.0000026419,0.063862,True,1.000000,True,0.118536,True,1.2846,0.4512
1029.pgm,Adaptive,0.3,859,0.004570,0.005707,True,0.017970,65.5854,0.999926,0.00002384,0.0000026149,0.094034,True,1.000000,True,0.119975,True,1.2846,0.4512
1029.pgm,Adaptive,0.4,1146,0.004569,0.005815,True,0.023753,64.3736,0.999904,0.00004178,0.0000025908,0.099695,True,1.000000,True,0.121415,True,1.2846,0.4512
103.pgm,Fixed-LSB-1,0.05,280,0.003004,0.003204,True,0.005737,70.5437,0.999946,0.00000584,0.0000025613,0.500000,True,1.000000,True,0.274265,True,,
103.pgm,Fixed-LSB-1,0.1,567,0.002833,0.002889,True,0.011515,67.5181,0.999892,0.00002058,0.0000025386,0.009199,False,1.000000,True,0.276532,True,,
103.pgm,Fixed-LSB-1,0.2,1141,0.002797,0.002723,True,0.023244,64.4677,0.999784,0.00004071,0.0000025465,0.035978,False,1.000000,True,0.281311,True,,
103.pgm,Fixed-LSB-1,0.3,1714,0.002613,0.002432,True,0.034688,62.7290,0.999676,0.00006216,0.0000025298,0.063864,True,1.000000,True,0.284773,True,,
103.pgm,Fixed-LSB-1,0.4,2287,0.002622,0.002554,True,0.046448,61.4612,0.999570,0.00011118,0.0000025387,0.089271,True,1.000000,True,0.289767,True,,
103.pgm,Fixed-LSB-2,0.05,280,0.002605,0.002403,True,0.013911,66.6972,0.999871,0.00000530,0.0000062102,0.500000,True,1.000000,True,0.270312,True,,
103.pgm,Fixed-LSB-2,0.1,567,0.002890,0.003375,True,0.027761,63.6965,0.999745,0.00001313,0.0000061201,0.500000,True,1.000000,True,0.269393,True,,
103.pgm,Fixed-LSB-2,0.2,1141,0.002736,0.003141,True,0.057551,60.5303,0.999461,0.00004484,0.0000063049,0.500000,True,1.000000,True,0.266667,True,,
103.pgm,Fixed-LSB-2,0.3,1714,0.002539,0.002454,True,0.086868,58.7422,0.999193,0.00008267,0.0000063352,0.500000,True,1.000000,True,0.261765,True,,
103.pgm,Fixed-LSB-2,0.4,2287,0.002608,0.002532,True,0.116684,57.4607,0.998922,0.00013246,0.0000063776,0.500000,True,1.000000,True,0.260018,True,,
103.pgm,Adaptive,0.05,143,0.003998,0.004444,True,0.002960,73.4176,0.999970,0.00000276,0.0000025876,0.500000,True,1.000000,True,0.273131,True,1.0730,0.2601
103.pgm,Adaptive,0.1,286,0.003945,0.004541,True,0.005793,70.5016,0.999941,0.00000579,0.0000025320,0.500000,True,1.000000,True,0.275276,True,1.0730,0.2601
103.pgm,Adaptive,0.2,573,0.004124,0.004404,True,0.011678,67.4571,0.999882,0.00001552,0.0000025476,0.008910,False,1.000000,True,0.276563,True,1.0730,0.2601
103.pgm,Adaptive,0.3,859,0.003956,0.004357,True,0.017344,65.7393,0.999827,0.00002703,0.0000025239,0.022542,False,1.000000,True,0.279075,True,1.0730,0.2601
103.pgm,Adaptive,0.4,1146,0.003830,0.004782,True,0.023188,64.4781,0.999768,0.00003558,0.0000025293,0.038298,False,1.000000,True,0.281311,True,1.0730,0.2601
1030.pgm,Fixed-LSB-1,0.05,280,0.004056,0.003963,True,0.005727,70.5514,0.999983,0.00000715,0.0000025568,0.210756,True,1.000000,True,0.118658,True,,
1030.pgm,Fixed-LSB-1,0.1,567,0.002935,0.002836,True,0.011622,67.4780,0.999965,0.00001609,0.0000025622,0.241646,True,1.000000,True,0.120129,True,,
1030.pgm,Fixed-LSB-1,0.2,1141,0.006842,0.006454,True,0.023631,64.3960,0.999930,0.00003557,0.0000025888,0.269833,True,1.000000,True,0.119792,True,,
1030.pgm,Fixed-LSB-1,0.3,1714,0.002951,0.003004,True,0.035273,62.6564,0.999895,0.00004709,0.0000025724,0.291810,True,1.000000,True,0.120282,True,,
1030.pgm,Fixed-LSB-1,0.4,2287,0.002676,0.002714,True,0.046692,61.4384,0.999862,0.00007885,0.0000025520,0.296714,True,1.000000,True,0.120680,True,,
1030.pgm,Fixed-LSB-2,0.05,280,0.002903,0.002540,True,0.014119,66.6326,0.999959,0.00001269,0.0000063033,0.191705,True,1.000000,True,0.117157,True,,
1030.pgm,Fixed-LSB-2,0.1,567,0.002833,0.002528,True,0.028961,63.5126,0.999916,0.00001990,0.0000063847,0.195252,True,1.000000,True,0.117065,True,,
1030.pgm,Fixed-LSB-2,0.2,1141,0.003128,0.002753,True,0.056849,60.5836,0.999834,0.00003548,0.0000062280,0.215534,True,1.000000,True,0.117647,True,,
1030.pgm,Fixed-LSB-2,0.3,1714,0.002838,0.002624,True,0.086009,58.7854,0.999750,0.00005085,0.0000062725,0.213450,True,1.000000,True,0.116115,True,,
1030.pgm,Fixed-LSB-2,0.4,2287,0.002696,0.002670,True,0.114212,57.5537,0.999671,0.00006408,0.0000062425,0.209382,True,1.000000,True,0.115012,True,,
1030.pgm,Adaptive,0.05,143,0.005711,0.005751,True,0.003031,73.3144,0.999989,0.00000553,0.0000026498,0.196239,True,1.000000,True,0.117586,True,1.1817,0.3856
1030.pgm,Adaptive,0.1,286,0.005883,0.006163,True,0.005925,70.4036,0.999979,0.00000885,0.0000025898,0.206780,True,1.000000,True,0.118107,True,1.1817,0.3856
1030.pgm,Adaptive,0.2,573,0.004409,0.005368,True,0.011820,67.4045,0.999957,0.00001569,0.0000025786,0.240223,True,1.000000,True,0.119148,True,1.1817,0.3856
1030.pgm,Adaptive,0.3,859,0.004240,0.004853,True,0.017639,65.6660,0.999937,0.00002043,0.0000025668,0.247675,True,1.000000,True,0.120313,True,1.1817,0.3856
1030.pgm,Adaptive,0.4,1146,0.004005,0.005034,True,0.023666,64.3895,0.999916,0.00002652,0.0000025814,0.286031,True,1.000000,True,0.122181,True,1.1817,0.3856
1031.pgm,Fixed-LSB-1,0.05,280,0.002643,0.002578,True,0.005773,70.5169,0.999947,0.00024933,0.0000025772,0.500000,True,1.000000,True,0.482659,True,,
1031.pgm,Fixed-LSB-1,0.1,567,0.002736,0.002570,True,0.011378,67.5702,0.999898,0.00085104,0.0000025084,0.500000,True,1.000000,True,0.483395,True,,
1031.pgm,Fixed-LSB-1,0.2,1141,0.002653,0.002530,True,0.022919,64.5289,0.999799,0.00294788,0.0000025108,0.051426,True,1.000000,True,0.485815,True,,
1031.pgm,Fixed-LSB-1,0.3,1714,0.002791,0.002602,True,0.034551,62.7462,0.999700,0.00599866,0.0000025198,0.119097,True,1.000000,True,0.488725,True,,
1031.pgm,Fixed-LSB-1,0.4,2287,0.002987,0.002590,True,0.046163,61.4879,0.999605,0.00953530,0.0000025231,0.185905,True,1.000000,True,0.491759,True,,
1031.pgm,Fixed-LSB-2,0.05,280,0.002911,0.002717,True,0.011917,67.3691,0.999915,0.00006990,0.0000053201,0.500000,True,1.000000,True,0.478830,True,,
1031.pgm,Fixed-LSB-2,0.1,567,0.002644,0.002785,True,0.023605,64.4007,0.999832,0.00026488,0.0000052040,0.500000,True,1.000000,True,0.477175,True,,
1031.pgm,Fixed-LSB-2,0.2,1141,0.002736,0.002629,True,0.046382,61.4673,0.999661,0.00093988,0.0000050812,0.500000,True,1.000000,True,0.472825,True,,
1031.pgm,Fixed-LSB-2,0.3,1714,0.002867,0.002859,True,0.069204,59.7295,0.999499,0.00195481,0.0000050469,0.500000,True,1.000000,True,0.470159,True,,
1031.pgm,Fixed-LSB-2,0.4,2287,0.002578,0.002590,True,0.092265,58.4804,0.999333,0.00322059,0.0000050429,0.500000,True,1.000000,True,0.466023,True,,
1031.pgm,Adaptive,0.05,143,0.004064,0.005299,True,0.003047,73.2925,0.999970,0.00008148,0.0000026632,0.500000,True,1.000000,True,0.481495,True,1.1431,0.3502
1031.pgm,Adaptive,0.1,286,0.004118,0.004825,True,0.005987,70.3591,0.999939,0.00032234,0.0000026165,0.500000,True,1.000000,True,0.482506,True,1.1431,0.3502
1031.pgm,Adaptive,0.2,573,0.004147,0.005649,True,0.011836,67.3989,0.999882,0.00114011,0.0000025820,0.500000,True,1.000000,True,0.483487,True,1.1431,0.3502
1031.pgm,Adaptive,0.3,859,0.004163,0.004751,True,0.017670,65.6585,0.999824,0.00230970,0.0000025713,0.031229,False,1.000000,True,0.484099,True,1.1431,0.3502
1031.pgm,Adaptive,0.4,1146,0.004180,0.004827,True,0.023641,64.3942,0.999766,0.00383753,0.0000025786,0.072794,True,1.000000,True,0.484865,True,1.1431,0.3502
1032.pgm,Fixed-LSB-1,0.05,280,0.002620,0.002461,True,0.005936,70.3961,0.999986,0.00003446,0.0000026499,0.101347,True,1.000000,True,0.084406,True,,
