image,ablation,bpp,payload_bytes,mse,psnr,ssim,kl_divergence,rs_detected,chi2_detected,spa_detected,mean_depth,extraction_verified
smooth_00049.png,no_pressure,0.3,737,0.015020,66.3642,0.999780,0.00001483,False,True,True,1.0103,True
smooth_00049.png,no_pressure,0.4,982,0.020014,65.1174,0.999707,0.00001764,False,True,True,1.0103,True
smooth_00050.png,full_system,0.05,122,0.002757,73.7268,0.999960,0.00000119,False,True,True,1.0104,True
smooth_00050.png,full_system,0.1,245,0.005224,70.9511,0.999923,0.00000251,False,True,True,1.0104,True
smooth_00050.png,full_system,0.2,491,0.010340,67.9854,0.999849,0.00001017,False,True,True,1.0104,True
smooth_00050.png,full_system,0.3,737,0.015447,66.2424,0.999774,0.00001610,False,True,True,1.0104,True
smooth_00050.png,full_system,0.4,982,0.020472,65.0192,0.999700,0.00002050,True,True,True,1.0104,True
smooth_00050.png,entropy_only,0.05,122,0.002569,74.0339,0.999962,0.00000105,False,True,True,1.0000,True
smooth_00050.png,entropy_only,0.1,245,0.005091,71.0625,0.999925,0.00000270,False,True,True,1.0000,True
smooth_00050.png,entropy_only,0.2,491,0.010076,68.0980,0.999852,0.00000464,False,True,True,1.0000,True
smooth_00050.png,entropy_only,0.3,737,0.015020,66.3642,0.999780,0.00000500,False,True,True,1.0000,True
smooth_00050.png,entropy_only,0.4,982,0.019989,65.1229,0.999707,0.00000645,True,True,True,1.0000,True
smooth_00050.png,edge_only,0.05,122,0.002706,73.8077,0.999960,0.00000135,False,True,True,1.4107,True
smooth_00050.png,edge_only,0.1,245,0.005152,71.0107,0.999924,0.00000256,False,True,True,1.4107,True
smooth_00050.png,edge_only,0.2,491,0.010040,68.1133,0.999853,0.00000538,True,True,True,1.4107,True
smooth_00050.png,edge_only,0.3,737,0.015106,66.3393,0.999778,0.00000958,True,True,True,1.4107,True
smooth_00050.png,edge_only,0.4,982,0.020208,65.0756,0.999704,0.00001876,True,True,True,1.4107,True
smooth_00050.png,no_pressure,0.05,122,0.002757,73.7268,0.999960,0.00000119,False,True,True,1.0104,True
smooth_00050.png,no_pressure,0.1,245,0.005224,70.9511,0.999923,0.00000251,False,True,True,1.0104,True
smooth_00050.png,no_pressure,0.2,491,0.010340,67.9854,0.999849,0.00001017,False,True,True,1.0104,True
smooth_00050.png,no_pressure,0.3,737,0.015447,66.2424,0.999774,0.00001610,False,True,True,1.0104,True
smooth_00050.png,no_pressure,0.4,982,0.020472,65.0192,0.999700,0.00002050,True,True,True,1.0104,True
smooth_00051.png,full_system,0.05,122,0.002716,73.7914,0.999960,0.00000151,False,True,True,1.0002,True
smooth_00051.png,full_system,0.1,245,0.005402,70.8056,0.999921,0.00000345,False,True,True,1.0002,True
smooth_00051.png,full_system,0.2,491,0.010457,67.9366,0.999847,0.00000631,False,True,True,1.0002,True
smooth_00051.png,full_system,0.3,737,0.015289,66.2869,0.999776,0.00000930,False,True,True,1.0002,True
smooth_00051.png,full_system,0.4,982,0.020274,65.0614,0.999704,0.00001395,False,True,True,1.0002,True
smooth_00051.png,entropy_only,0.05,122,0.002716,73.7914,0.999960,0.00000151,False,True,True,1.0000,True
smooth_00051.png,entropy_only,0.1,245,0.005402,70.8056,0.999921,0.00000345,False,True,True,1.0000,True
smooth_00051.png,entropy_only,0.2,491,0.010457,67.9366,0.999847,0.00000631,False,True,True,1.0000,True
smooth_00051.png,entropy_only,0.3,737,0.015289,66.2869,0.999776,0.00000930,False,True,True,1.0000,True
smooth_00051.png,entropy_only,0.4,982,0.020274,65.0614,0.999704,0.00001395,False,True,True,1.0000,True
smooth_00051.png,edge_only,0.05,122,0.002670,73.8652,0.999961,0.00000213,True,True,True,1.4117,True
smooth_00051.png,edge_only,0.1,245,0.005147,71.0150,0.999925,0.00000353,False,True,True,1.4117,True
smooth_00051.png,edge_only,0.2,491,0.009984,68.1376,0.999854,0.00000652,False,True,True,1.4117,True
smooth_00051.png,edge_only,0.3,737,0.014964,66.3804,0.999781,0.00001377,False,True,True,1.4117,True
smooth_00051.png,edge_only,0.4,982,0.020096,65.0997,0.999705,0.00001576,True,True,True,1.4117,True
smooth_00051.png,no_pressure,0.05,122,0.002716,73.7914,0.999960,0.00000151,False,True,True,1.0002,True
smooth_00051.png,no_pressure,0.1,245,0.005402,70.8056,0.999921,0.00000345,False,True,True,1.0002,True
smooth_00051.png,no_pressure,0.2,491,0.010457,67.9366,0.999847,0.00000631,False,True,True,1.0002,True
smooth_00051.png,no_pressure,0.3,737,0.015289,66.2869,0.999776,0.00000930,False,True,True,1.0002,True
smooth_00051.png,no_pressure,0.4,982,0.020274,65.0614,0.999704,0.00001395,False,True,True,1.0002,True
smooth_00052.png,full_system,0.05,122,0.002599,73.9826,0.999962,0.00000052,False,True,True,1.0205,True
smooth_00052.png,full_system,0.1,245,0.004934,71.1991,0.999927,0.00000155,False,True,True,1.0205,True
smooth_00052.png,full_system,0.2,491,0.009979,68.1398,0.999853,0.00000378,False,True,True,1.0205,True
smooth_00052.png,full_system,0.3,737,0.014862,66.4100,0.999782,0.00000468,True,True,True,1.0205,True
smooth_00052.png,full_system,0.4,982,0.019775,65.1696,0.999709,0.00000648,True,True,True,1.0205,True
smooth_00052.png,entropy_only,0.05,122,0.002701,73.8159,0.999960,0.00000047,False,True,True,1.0000,True
smooth_00052.png,entropy_only,0.1,245,0.005157,71.0064,0.999924,0.00000079,False,True,True,1.0000,True
smooth_00052.png,entropy_only,0.2,491,0.010183,68.0522,0.999850,0.00000299,False,True,True,1.0000,True
smooth_00052.png,entropy_only,0.3,737,0.015162,66.3232,0.999777,0.00000428,True,True,True,1.0000,True
smooth_00052.png,entropy_only,0.4,982,0.020091,65.1008,0.999705,0.00000723,True,True,True,1.0000,True
smooth_00052.png,edge_only,0.05,122,0.002792,73.6711,0.999959,0.00000111,False,True,True,1.6584,True
smooth_00052.png,edge_only,0.1,245,0.005213,70.9596,0.999923,0.00000221,False,True,True,1.6584,True
smooth_00052.png,edge_only,0.2,491,0.010188,68.0500,0.999850,0.00000420,False,True,True,1.6584,True
smooth_00052.png,edge_only,0.3,737,0.015249,66.2985,0.999775,0.00000900,True,True,True,1.6584,True
smooth_00052.png,edge_only,0.4,982,0.020121,65.0943,0.999704,0.00001265,True,True,True,1.6584,True
smooth_00052.png,no_pressure,0.05,122,0.002599,73.9826,0.999962,0.00000052,False,True,True,1.0205,True
smooth_00052.png,no_pressure,0.1,245,0.004934,71.1991,0.999927,0.00000155,False,True,True,1.0205,True
smooth_00052.png,no_pressure,0.2,491,0.009979,68.1398,0.999853,0.00000378,False,True,True,1.0205,True
smooth_00052.png,no_pressure,0.3,737,0.014862,66.4100,0.999782,0.00000468,True,True,True,1.0205,True
smooth_00052.png,no_pressure,0.4,982,0.019775,65.1696,0.999709,0.00000648,True,True,True,1.0205,True
smooth_00053.png,full_system,0.05,122,0.002589,73.9996,0.999962,0.00000079,False,True,True,1.0352,True
smooth_00053.png,full_system,0.1,245,0.004974,71.1634,0.999927,0.00000181,False,True,True,1.0352,True
smooth_00053.png,full_system,0.2,491,0.010005,68.1288,0.999853,0.00000312,False,True,True,1.0352,True
smooth_00053.png,full_system,0.3,737,0.015106,66.3393,0.999779,0.00000640,False,True,True,1.0352,True
smooth_00053.png,full_system,0.4,982,0.020106,65.0975,0.999705,0.00000764,False,True,True,1.0352,True
smooth_00053.png,entropy_only,0.05,122,0.002594,73.9911,0.999962,0.00000059,False,True,True,1.0000,True
smooth_00053.png,entropy_only,0.1,245,0.005081,71.0712,0.999925,0.00000141,False,True,True,1.0000,True
smooth_00053.png,entropy_only,0.2,491,0.010071,68.1002,0.999852,0.00000283,False,True,True,1.0000,True
smooth_00053.png,entropy_only,0.3,737,0.015371,66.2639,0.999774,0.00000548,False,True,True,1.0000,True
smooth_00053.png,entropy_only,0.4,982,0.020218,65.0734,0.999703,0.00000928,False,True,True,1.0000,True
smooth_00053.png,edge_only,0.05,122,0.002462,74.2184,0.999964,0.00000076,False,True,True,1.6645,True
smooth_00053.png,edge_only,0.1,245,0.004934,71.1991,0.999927,0.00000292,False,True,True,1.6645,True
smooth_00053.png,edge_only,0.2,491,0.009913,68.1687,0.999854,0.00000712,False,True,True,1.6645,True
smooth_00053.png,edge_only,0.3,737,0.014969,66.3789,0.999780,0.00001093,True,True,True,1.6645,True
smooth_00053.png,edge_only,0.4,982,0.019953,65.1306,0.999707,0.00001597,True,True,True,1.6645,True
smooth_00053.png,no_pressure,0.05,122,0.002589,73.9996,0.999962,0.00000079,False,True,True,1.0352,True
smooth_00053.png,no_pressure,0.1,245,0.004974,71.1634,0.999927,0.00000181,False,True,True,1.0352,True
smooth_00053.png,no_pressure,0.2,491,0.010005,68.1288,0.999853,0.00000312,False,True,True,1.0352,True
smooth_00053.png,no_pressure,0.3,737,0.015106,66.3393,0.999779,0.00000640,False,True,True,1.0352,True
smooth_00053.png,no_pressure,0.4,982,0.020106,65.0975,0.999705,0.00000764,False,True,True,1.0352,True
smooth_00054.png,full_system,0.05,122,0.002446,74.2454,0.999964,0.00000060,False,True,True,1.0096,True
smooth_00054.png,full_system,0.1,245,0.004979,71.1590,0.999927,0.00000125,False,True,True,1.0096,True
smooth_00054.png,full_system,0.2,491,0.010117,68.0805,0.999852,0.00000387,False,True,True,1.0096,True
smooth_00054.png,full_system,0.3,737,0.015249,66.2985,0.999776,0.00000751,False,True,True,1.0096,True
smooth_00054.png,full_system,0.4,982,0.020070,65.1052,0.999706,0.00000760,False,True,True,1.0096,True
smooth_00054.png,entropy_only,0.05,122,0.002665,73.8735,0.999961,0.00000089,False,True,True,1.0000,True
smooth_00054.png,entropy_only,0.1,245,0.005152,71.0107,0.999924,0.00000167,False,True,True,1.0000,True
smooth_00054.png,entropy_only,0.2,491,0.010239,68.0284,0.999850,0.00000353,False,True,True,1.0000,True
smooth_00054.png,entropy_only,0.3,737,0.015121,66.3349,0.999778,0.00000574,False,True,True,1.0000,True
smooth_00054.png,entropy_only,0.4,982,0.019908,65.1406,0.999708,0.00000725,False,True,True,1.0000,True
smooth_00054.png,edge_only,0.05,122,0.002691,73.8323,0.999960,0.00000075,False,True,True,1.4063,True
smooth_00054.png,edge_only,0.1,245,0.005213,70.9596,0.999923,0.00000148,False,True,True,1.4063,True
smooth_00054.png,edge_only,0.2,491,0.010330,67.9897,0.999848,0.00000539,False,True,True,1.4063,True
smooth_00054.png,edge_only,0.3,737,0.015132,66.3319,0.999778,0.00000981,False,True,True,1.4063,True
smooth_00054.png,edge_only,0.4,982,0.020025,65.1152,0.999706,0.00001197,True,True,True,1.4063,True
smooth_00054.png,no_pressure,0.05,122,0.002446,74.2454,0.999964,0.00000060,False,True,True,1.0096,True
smooth_00054.png,no_pressure,0.1,245,0.004979,71.1590,0.999927,0.00000125,False,True,True,1.0096,True
smooth_00054.png,no_pressure,0.2,491,0.010117,68.0805,0.999852,0.00000387,False,True,True,1.0096,True
smooth_00054.png,no_pressure,0.3,737,0.015249,66.2985,0.999776,0.00000751,False,True,True,1.0096,True
smooth_00054.png,no_pressure,0.4,982,0.020070,65.1052,0.999706,0.00000760,False,True,True,1.0096,True
smooth_00055.png,full_system,0.05,122,0.002594,73.9911,0.999962,0.00000079,True,True,True,1.0098,True
smooth_00055.png,full_system,0.1,245,0.005178,70.9893,0.999924,0.00000175,False,True,True,1.0098,True
smooth_00055.png,full_system,0.2,491,0.010193,68.0478,0.999850,0.00000275,False,True,True,1.0098,True
smooth_00055.png,full_system,0.3,737,0.015035,66.3598,0.999779,0.00000473,False,True,True,1.0098,True
smooth_00055.png,full_system,0.4,982,0.020060,65.1074,0.999705,0.00000719,False,True,True,1.0098,True
smooth_00055.png,entropy_only,0.05,122,0.002635,73.9235,0.999961,0.00000047,True,True,True,1.0000,True
smooth_00055.png,entropy_only,0.1,245,0.005173,70.9936,0.999924,0.00000059,False,True,True,1.0000,True
smooth_00055.png,entropy_only,0.2,491,0.010147,68.0674,0.999851,0.00000136,False,True,True,1.0000,True
smooth_00055.png,entropy_only,0.3,737,0.015030,66.3612,0.999779,0.00000408,False,True,True,1.0000,True
smooth_00055.png,entropy_only,0.4,982,0.020137,65.0910,0.999704,0.00000587,False,True,True,1.0000,True
smooth_00055.png,edge_only,0.05,122,0.002543,74.0771,0.999962,0.00000065,True,True,True,1.4011,True
smooth_00055.png,edge_only,0.1,245,0.005147,71.0150,0.999924,0.00000185,True,True,True,1.4011,True
smooth_00055.png,edge_only,0.2,491,0.010111,68.0827,0.999851,0.00000434,False,True,True,1.4011,True
smooth_00055.png,edge_only,0.3,737,0.015310,66.2812,0.999774,0.00000609,False,True,True,1.4011,True
smooth_00055.png,edge_only,0.4,982,0.020253,65.0658,0.999702,0.00001067,False,True,True,1.4011,True
smooth_00055.png,no_pressure,0.05,122,0.002594,73.9911,0.999962,0.00000079,True,True,True,1.0098,True
smooth_00055.png,no_pressure,0.1,245,0.005178,70.9893,0.999924,0.00000175,False,True,True,1.0098,True
smooth_00055.png,no_pressure,0.2,491,0.010193,68.0478,0.999850,0.00000275,False,True,True,1.0098,True
smooth_00055.png,no_pressure,0.3,737,0.015035,66.3598,0.999779,0.00000473,False,True,True,1.0098,True
smooth_00055.png,no_pressure,0.4,982,0.020060,65.1074,0.999705,0.00000719,False,True,True,1.0098,True
smooth_00056.png,full_system,0.05,122,0.002609,73.9656,0.999962,0.00000610,False,True,True,1.0216,True
smooth_00056.png,full_system,0.1,245,0.005056,71.0930,0.999926,0.00000730,False,True,True,1.0216,True
smooth_00056.png,full_system,0.2,491,0.010015,68.1244,0.999853,0.00001661,False,True,True,1.0216,True
smooth_00056.png,full_system,0.3,737,0.015111,66.3378,0.999778,0.00001920,True,True,True,1.0216,True
smooth_00056.png,full_system,0.4,982,0.020269,65.0625,0.999703,0.00002342,True,True,True,1.0216,True
smooth_00056.png,entropy_only,0.05,122,0.002787,73.6790,0.999959,0.00000657,False,True,True,1.0000,True
smooth_00056.png,entropy_only,0.1,245,0.005274,70.9090,0.999923,0.00000760,False,True,True,1.0000,True
smooth_00056.png,entropy_only,0.2,491,0.010386,67.9663,0.999848,0.00001556,False,True,True,1.0000,True
smooth_00056.png,entropy_only,0.3,737,0.015233,66.3028,0.999777,0.00001802,False,True,True,1.0000,True
smooth_00056.png,entropy_only,0.4,982,0.020131,65.0921,0.999705,0.00002133,True,True,True,1.0000,True
smooth_00056.png,edge_only,0.05,122,0.002650,73.8984,0.999961,0.00000626,False,True,True,1.6612,True
smooth_00056.png,edge_only,0.1,245,0.005208,70.9638,0.999923,0.00000701,False,True,True,1.6612,True
smooth_00056.png,edge_only,0.2,491,0.010228,68.0327,0.999849,0.00000995,False,True,True,1.6612,True
smooth_00056.png,edge_only,0.3,737,0.015264,66.2942,0.999775,0.00001214,True,True,True,1.6612,True
smooth_00056.png,edge_only,0.4,982,0.020243,65.0680,0.999702,0.00001298,True,True,True,1.6612,True
smooth_00056.png,no_pressure,0.05,122,0.002609,73.9656,0.999962,0.00000610,False,True,True,1.0216,True
smooth_00056.png,no_pressure,0.1,245,0.005056,71.0930,0.999926,0.00000730,False,True,True,1.0216,True
smooth_00056.png,no_pressure,0.2,491,0.010015,68.1244,0.999853,0.00001661,False,True,True,1.0216,True
smooth_00056.png,no_pressure,0.3,737,0.015111,66.3378,0.999778,0.00001920,True,True,True,1.0216,True
smooth_00056.png,no_pressure,0.4,982,0.020269,65.0625,0.999703,0.00002342,True,True,True,1.0216,True
smooth_00057.png,full_system,0.05,122,0.002691,73.8323,0.999961,0.00000109,False,True,True,1.0002,True
smooth_00057.png,full_system,0.1,245,0.005173,70.9936,0.999924,0.00000188,False,True,True,1.0002,True
smooth_00057.png,full_system,0.2,491,0.010183,68.0522,0.999851,0.00000481,False,True,True,1.0002,True
smooth_00057.png,full_system,0.3,737,0.015264,66.2942,0.999777,0.00000720,False,True,True,1.0002,True
smooth_00057.png,full_system,0.4,982,0.019969,65.1273,0.999708,0.00001097,False,True,True,1.0002,True
smooth_00057.png,entropy_only,0.05,122,0.002558,74.0511,0.999963,0.00000132,False,True,True,1.0000,True
smooth_00057.png,entropy_only,0.1,245,0.005000,71.1413,0.999927,0.00000244,False,True,True,1.0000,True
smooth_00057.png,entropy_only,0.2,491,0.009964,68.1465,0.999854,0.00000508,False,True,True,1.0000,True
smooth_00057.png,entropy_only,0.3,737,0.015030,66.3612,0.999780,0.00000716,False,True,True,1.0000,True
smooth_00057.png,entropy_only,0.4,982,0.019877,65.1473,0.999710,0.00001054,False,True,True,1.0000,True
smooth_00057.png,edge_only,0.05,122,0.002619,73.9487,0.999962,0.00000140,False,True,True,1.4099,True
smooth_00057.png,edge_only,0.1,245,0.005152,71.0107,0.999925,0.00000327,False,True,True,1.4099,True
smooth_00057.png,edge_only,0.2,491,0.009995,68.1332,0.999854,0.00000594,False,True,True,1.4099,True
smooth_00057.png,edge_only,0.3,737,0.014720,66.4518,0.999785,0.00000852,False,True,True,1.4099,True
smooth_00057.png,edge_only,0.4,982,0.019552,65.2190,0.999714,0.00001120,False,True,True,1.4099,True
smooth_00057.png,no_pressure,0.05,122,0.002691,73.8323,0.999961,0.00000109,False,True,True,1.0002,True
smooth_00057.png,no_pressure,0.1,245,0.005173,70.9936,0.999924,0.00000188,False,True,True,1.0002,True
smooth_00057.png,no_pressure,0.2,491,0.010183,68.0522,0.999851,0.00000481,False,True,True,1.0002,True
smooth_00057.png,no_pressure,0.3,737,0.015264,66.2942,0.999777,0.00000720,False,True,True,1.0002,True
smooth_00057.png,no_pressure,0.4,982,0.019969,65.1273,0.999708,0.00001097,False,True,True,1.0002,True
smooth_00058.png,full_system,0.05,122,0.002792,73.6711,0.999959,0.00000121,True,True,True,1.0101,True
smooth_00058.png,full_system,0.1,245,0.005356,70.8425,0.999922,0.00000201,True,True,True,1.0101,True
smooth_00058.png,full_system,0.2,491,0.010290,68.0069,0.999849,0.00000520,True,True,True,1.0101,True
smooth_00058.png,full_system,0.3,737,0.015259,66.2956,0.999777,0.00000895,False,True,True,1.0101,True
smooth_00058.png,full_system,0.4,982,0.020259,65.0647,0.999703,0.00000963,False,True,True,1.0101,True
smooth_00058.png,entropy_only,0.05,122,0.002609,73.9656,0.999962,0.00000742,True,True,True,1.0000,True
smooth_00058.png,entropy_only,0.1,245,0.005030,71.1149,0.999926,0.00000859,True,True,True,1.0000,True
smooth_00058.png,entropy_only,0.2,491,0.010106,68.0848,0.999852,0.00000968,False,True,True,1.0000,True
smooth_00058.png,entropy_only,0.3,737,0.015035,66.3598,0.999780,0.00001195,False,True,True,1.0000,True
smooth_00058.png,entropy_only,0.4,982,0.019801,65.1640,0.999710,0.00001512,False,True,True,1.0000,True
smooth_00058.png,edge_only,0.05,122,0.002736,73.7590,0.999960,0.00000150,True,True,True,1.4103,True
smooth_00058.png,edge_only,0.1,245,0.005107,71.0495,0.999925,0.00000268,True,True,True,1.4103,True
smooth_00058.png,edge_only,0.2,491,0.010056,68.1067,0.999853,0.00000580,True,True,True,1.4103,True
smooth_00058.png,edge_only,0.3,737,0.015101,66.3407,0.999779,0.00000914,False,True,True,1.4103,True
smooth_00058.png,edge_only,0.4,982,0.020294,65.0571,0.999703,0.00001025,False,True,True,1.4103,True
smooth_00058.png,no_pressure,0.05,122,0.002792,73.6711,0.999959,0.00000121,True,True,True,1.0101,True
smooth_00058.png,no_pressure,0.1,245,0.005356,70.8425,0.999922,0.00000201,True,True,True,1.0101,True
smooth_00058.png,no_pressure,0.2,491,0.010290,68.0069,0.999849,0.00000520,True,True,True,1.0101,True
smooth_00058.png,no_pressure,0.3,737,0.015259,66.2956,0.999777,0.00000895,False,True,True,1.0101,True
smooth_00058.png,no_pressure,0.4,982,0.020259,65.0647,0.999703,0.00000963,False,True,True,1.0101,True
smooth_00059.png,full_system,0.05,122,0.002604,73.9741,0.999962,0.00000099,False,True,True,1.0354,True
smooth_00059.png,full_system,0.1,245,0.005213,70.9596,0.999924,0.00000207,False,True,True,1.0354,True
smooth_00059.png,full_system,0.2,491,0.010193,68.0478,0.999851,0.00000471,False,True,True,1.0354,True
smooth_00059.png,full_system,0.3,737,0.015177,66.3188,0.999778,0.00000685,False,True,True,1.0354,True
smooth_00059.png,full_system,0.4,982,0.020147,65.0888,0.999705,0.00001216,False,True,True,1.0354,True
smooth_00059.png,entropy_only,0.05,122,0.002747,73.7429,0.999960,0.00000210,False,True,True,1.0000,True
smooth_00059.png,entropy_only,0.1,245,0.005061,71.0886,0.999926,0.00000359,False,True,True,1.0000,True
smooth_00059.png,entropy_only,0.2,491,0.009984,68.1376,0.999854,0.00000828,False,True,True,1.0000,True
smooth_00059.png,entropy_only,0.3,737,0.015010,66.3671,0.999780,0.00001263,False,True,True,1.0000,True
smooth_00059.png,entropy_only,0.4,982,0.019943,65.1328,0.999708,0.00001451,True,True,True,1.0000,True
smooth_00059.png,edge_only,0.05,122,0.002680,73.8487,0.999961,0.00000174,False,True,True,1.6592,True
smooth_00059.png,edge_only,0.1,245,0.005178,70.9893,0.999924,0.00000320,False,True,True,1.6592,True
smooth_00059.png,edge_only,0.2,491,0.010305,68.0004,0.999849,0.00000501,False,True,True,1.6592,True
smooth_00059.png,edge_only,0.3,737,0.015284,66.2884,0.999776,0.00000792,False,True,True,1.6592,True
smooth_00059.png,edge_only,0.4,982,0.019933,65.1351,0.999707,0.00001106,False,True,True,1.6592,True
smooth_00059.png,no_pressure,0.05,122,0.002604,73.9741,0.999962,0.00000099,False,True,True,1.0354,True
smooth_00059.png,no_pressure,0.1,245,0.005213,70.9596,0.999924,0.00000207,False,True,True,1.0354,True
smooth_00059.png,no_pressure,0.2,491,0.010193,68.0478,0.999851,0.00000471,False,True,True,1.0354,True
smooth_00059.png,no_pressure,0.3,737,0.015177,66.3188,0.999778,0.00000685,False,True,True,1.0354,True
smooth_00059.png,no_pressure,0.4,982,0.020147,65.0888,0.999705,0.00001216,False,True,True,1.0354,True
smooth_00060.png,full_system,0.05,122,0.002767,73.7108,0.999960,0.00000173,False,True,True,1.0215,True
smooth_00060.png,full_system,0.1,245,0.005315,70.8757,0.999922,0.00000261,False,True,True,1.0215,True
smooth_00060.png,full_system,0.2,491,0.010330,67.9897,0.999849,0.00000808,False,True,True,1.0215,True
smooth_00060.png,full_system,0.3,737,0.015523,66.2210,0.999773,0.00000876,False,True,True,1.0215,True
smooth_00060.png,full_system,0.4,982,0.020365,65.0419,0.999702,0.00001225,False,True,True,1.0215,True
smooth_00060.png,entropy_only,0.05,122,0.002589,73.9996,0.999962,0.00000223,False,True,True,1.0000,True
smooth_00060.png,entropy_only,0.1,245,0.004974,71.1634,0.999927,0.00000355,False,True,True,1.0000,True
smooth_00060.png,entropy_only,0.2,491,0.010061,68.1046,0.999853,0.00000714,False,True,True,1.0000,True
smooth_00060.png,entropy_only,0.3,737,0.015076,66.3480,0.999779,0.00000901,False,True,True,1.0000,True
smooth_00060.png,entropy_only,0.4,982,0.020086,65.1019,0.999706,0.00001106,False,True,True,1.0000,True
smooth_00060.png,edge_only,0.05,122,0.002553,74.0598,0.999963,0.00000368,False,True,True,1.6618,True
smooth_00060.png,edge_only,0.1,245,0.005091,71.0625,0.999925,0.00000502,False,True,True,1.6618,True
smooth_00060.png,edge_only,0.2,491,0.010132,68.0739,0.999851,0.00000753,False,True,True,1.6618,True
smooth_00060.png,edge_only,0.3,737,0.015310,66.2812,0.999775,0.00001407,False,True,True,1.6618,True
smooth_00060.png,edge_only,0.4,982,0.020355,65.0440,0.999701,0.00001832,True,True,True,1.6618,True
smooth_00060.png,no_pressure,0.05,122,0.002767,73.7108,0.999960,0.00000173,False,True,True,1.0215,True
smooth_00060.png,no_pressure,0.1,245,0.005315,70.8757,0.999922,0.00000261,False,True,True,1.0215,True
smooth_00060.png,no_pressure,0.2,491,0.010330,67.9897,0.999849,0.00000808,False,True,True,1.0215,True
smooth_00060.png,no_pressure,0.3,737,0.015523,66.2210,0.999773,0.00000876,False,True,True,1.0215,True
smooth_00060.png,no_pressure,0.4,982,0.020365,65.0419,0.999702,0.00001225,False,True,True,1.0215,True
smooth_00061.png,full_system,0.05,122,0.002604,73.9741,0.999962,0.00000127,False,True,True,1.0332,True
smooth_00061.png,full_system,0.1,245,0.005030,71.1149,0.999926,0.00000284,False,True,True,1.0332,True
smooth_00061.png,full_system,0.2,491,0.010096,68.0892,0.999852,0.00000518,False,True,True,1.0332,True
smooth_00061.png,full_system,0.3,737,0.014984,66.3745,0.999780,0.00000942,True,True,True,1.0332,True
smooth_00061.png,full_system,0.4,982,0.019948,65.1317,0.999707,0.00001344,True,True,True,1.0332,True
smooth_00061.png,entropy_only,0.05,122,0.002619,73.9487,0.999961,0.00000111,False,True,True,1.0000,True
smooth_00061.png,entropy_only,0.1,245,0.005127,71.0322,0.999925,0.00000253,False,True,True,1.0000,True
smooth_00061.png,entropy_only,0.2,491,0.010213,68.0392,0.999850,0.00000477,False,True,True,1.0000,True
smooth_00061.png,entropy_only,0.3,737,0.015386,66.2596,0.999774,0.00000951,False,True,True,1.0000,True
smooth_00061.png,entropy_only,0.4,982,0.020503,65.0127,0.999698,0.00001184,True,True,True,1.0000,True
smooth_00061.png,edge_only,0.05,122,0.002792,73.6711,0.999959,0.00000130,False,True,True,1.6530,True
smooth_00061.png,edge_only,0.1,245,0.005381,70.8220,0.999921,0.00000237,False,True,True,1.6530,True
smooth_00061.png,edge_only,0.2,491,0.010371,67.9726,0.999847,0.00001088,True,True,True,1.6530,True
smooth_00061.png,edge_only,0.3,737,0.015416,66.2510,0.999773,0.00001476,True,True,True,1.6530,True
smooth_00061.png,edge_only,0.4,982,0.020411,65.0321,0.999699,0.00002412,True,True,True,1.6530,True
smooth_00061.png,no_pressure,0.05,122,0.002604,73.9741,0.999962,0.00000127,False,True,True,1.0332,True
smooth_00061.png,no_pressure,0.1,245,0.005030,71.1149,0.999926,0.00000284,False,True,True,1.0332,True
smooth_00061.png,no_pressure,0.2,491,0.010096,68.0892,0.999852,0.00000518,False,True,True,1.0332,True
smooth_00061.png,no_pressure,0.3,737,0.014984,66.3745,0.999780,0.00000942,True,True,True,1.0332,True
smooth_00061.png,no_pressure,0.4,982,0.019948,65.1317,0.999707,0.00001344,True,True,True,1.0332,True
smooth_00062.png,full_system,0.05,122,0.002508,74.1383,0.999963,0.00000100,True,True,True,1.0098,True
smooth_00062.png,full_system,0.1,245,0.004985,71.1546,0.999927,0.00000208,True,True,True,1.0098,True
smooth_00062.png,full_system,0.2,491,0.010066,68.1024,0.999853,0.00000491,False,True,True,1.0098,True
smooth_00062.png,full_system,0.3,737,0.014979,66.3760,0.999781,0.00000696,False,True,True,1.0098,True
smooth_00062.png,full_system,0.4,982,0.020116,65.0954,0.999706,0.00000864,False,True,True,1.0098,True
smooth_00062.png,entropy_only,0.05,122,0.002609,73.9656,0.999962,0.00000117,True,True,True,1.0000,True
smooth_00062.png,entropy_only,0.1,245,0.005198,70.9723,0.999924,0.00000246,True,True,True,1.0000,True
smooth_00062.png,entropy_only,0.2,491,0.010127,68.0761,0.999852,0.00000460,False,True,True,1.0000,True
smooth_00062.png,entropy_only,0.3,737,0.015030,66.3612,0.999780,0.00000692,False,True,True,1.0000,True
smooth_00062.png,entropy_only,0.4,982,0.020014,65.1174,0.999707,0.00000607,False,True,True,1.0000,True
smooth_00062.png,edge_only,0.05,122,0.002680,73.8487,0.999961,0.00000174,True,True,True,1.4133,True
smooth_00062.png,edge_only,0.1,245,0.005193,70.9766,0.999924,0.00000265,True,True,True,1.4133,True
smooth_00062.png,edge_only,0.2,491,0.010254,68.0219,0.999850,0.00000558,True,True,True,1.4133,True
smooth_00062.png,edge_only,0.3,737,0.015264,66.2942,0.999776,0.00000784,True,True,True,1.4133,True
