image_idx,entropy_mae,entropy_max_diff,entropy_rmse,edge_mae,edge_max_diff,edge_rmse,entropy_mae_nostrip,entropy_max_diff_nostrip,edge_mae_nostrip,edge_max_diff_nostrip,depth_mae,pct_pixels_differ,n_pixels,depth_diff_histogram,mean_cover_depth,mean_stego_depth,depth_mae_noise_0.001,pct_differ_noise_0.001,depth_mae_noise_0.005,pct_differ_noise_0.005,depth_mae_noise_0.01,pct_differ_noise_0.01,bpp
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0033215702854242574,0.18487040869309435,5.6338204393915904e-05,0.00347755390723839,0.0,0.0,65536,{0: 65536},1.2525634765625,1.2525634765625,0.007049560546875,0.7049560546875,0.012298583984375,1.2298583984375,0.017669677734375,1.7669677734375,0.1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0032891982767003945,0.15918916448531029,5.907903177736902e-05,0.003432924614769739,0.0,0.0,65536,{0: 65536},1.32293701171875,1.32293701171875,0.00860595703125,0.860595703125,0.0118560791015625,1.18560791015625,0.0164794921875,1.64794921875,0.1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0031969965393340138,0.16326530612244916,7.262408077903906e-05,0.004101437668383834,0.0,0.0,65536,{0: 65536},1.486328125,1.486328125,0.0086517333984375,0.86517333984375,0.01409912109375,1.409912109375,0.0207977294921875,2.07977294921875,0.1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0032994679035474508,0.19142677289358412,5.244161500079773e-05,0.0037878090374617243,0.0,0.0,65536,{0: 65536},1.165557861328125,1.165557861328125,0.003997802734375,0.3997802734375,0.008056640625,0.8056640625,0.0114898681640625,1.14898681640625,0.1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.003948630773724864,0.21213275808049947,5.450081651746622e-05,0.003104513095920816,0.0,0.0,65536,{0: 65536},1.365997314453125,1.365997314453125,0.005615234375,0.5615234375,0.0111236572265625,1.11236572265625,0.0162506103515625,1.62506103515625,0.1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0034263710612943295,0.14110298387979237,5.309650815732678e-05,0.0031462067137356386,0.0,0.0,65536,{0: 65536},1.275177001953125,1.275177001953125,0.0060577392578125,0.60577392578125,0.0114593505859375,1.14593505859375,0.017120361328125,1.7120361328125,0.1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0033235768865374107,0.16432588838416162,5.305539274738496e-05,0.003184306465798821,0.0,0.0,65536,{0: 65536},1.27239990234375,1.27239990234375,0.0080718994140625,0.80718994140625,0.011962890625,1.1962890625,0.016937255859375,1.6937255859375,0.1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.003658380368194588,0.15819081478598163,5.9737734836448934e-05,0.003476888913150032,0.0,0.0,65536,{0: 65536},1.366180419921875,1.366180419921875,0.0087890625,0.87890625,0.0128021240234375,1.28021240234375,0.019195556640625,1.9195556640625,0.1
118,0.0,0.0,0.0,0.0,0.0,0.0,0.003946289810451916,0.16432588838416207,5.956495315657633e-05,0.0043141449071759375,0.0,0.0,65536,{0: 65536},1.2745513916015625,1.2745513916015625,0.005584716796875,0.5584716796875,0.01171875,1.171875,0.0165557861328125,1.65557861328125,0.1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0036838861324549233,0.13470979695189111,6.545914875282802e-05,0.003473612319543684,0.0,0.0,65536,{0: 65536},1.3184814453125,1.3184814453125,0.0069427490234375,0.69427490234375,0.0155487060546875,1.55487060546875,0.0198822021484375,1.98822021484375,0.1
120,0.0,0.0,0.0,0.0,0.0,0.0,0.004132730390239734,0.1423211551532937,0.00010078889327508808,0.007708905364411017,0.0,0.0,65536,{0: 65536},1.204437255859375,1.204437255859375,0.01409912109375,1.409912109375,0.0151214599609375,1.51214599609375,0.0209503173828125,2.09503173828125,0.1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.003261559721600888,0.12807165389972797,6.011169541165049e-05,0.0034741154382171083,0.0,0.0,65536,{0: 65536},1.3051605224609375,1.3051605224609375,0.0064849853515625,0.64849853515625,0.012359619140625,1.2359619140625,0.01837158203125,1.837158203125,0.1
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0036320819576183966,0.17119746831118843,5.6186411930144956e-05,0.0032326591481617924,0.0,0.0,65536,{0: 65536},1.2506561279296875,1.2506561279296875,0.0047149658203125,0.47149658203125,0.007965087890625,0.7965087890625,0.011566162109375,1.1566162109375,0.1
123,0.0,0.0,0.0,0.0,0.0,0.0,0.004020444887457241,0.22488877568681565,6.910328779478662e-05,0.004674572590792549,0.0,0.0,65536,{0: 65536},1.1710357666015625,1.1710357666015625,0.006134033203125,0.6134033203125,0.0098724365234375,0.98724365234375,0.014617919921875,1.4617919921875,0.1
124,0.0,0.0,0.0,0.0,0.0,0.0,0.004295613632315169,0.21427523061806975,7.310090000622908e-05,0.0043106540019706464,0.0,0.0,65536,{0: 65536},1.2878570556640625,1.2878570556640625,0.0058135986328125,0.58135986328125,0.011932373046875,1.1932373046875,0.0179901123046875,1.79901123046875,0.1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.003461405009000108,0.16432588838416207,5.2201982298666396e-05,0.0029851384665531572,0.0,0.0,65536,{0: 65536},1.246124267578125,1.246124267578125,0.0045623779296875,0.45623779296875,0.0092620849609375,0.92620849609375,0.0130462646484375,1.30462646484375,0.1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0038731262017184078,0.15121927459272033,5.50082926902356e-05,0.003135304990050103,0.0,0.0,65536,{0: 65536},1.2366180419921875,1.2366180419921875,0.005767822265625,0.5767822265625,0.0099639892578125,0.99639892578125,0.0144500732421875,1.44500732421875,0.1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0039801472455221025,0.13245357134026658,5.741376350963563e-05,0.0034120314403549654,0.0,0.0,65536,{0: 65536},1.185089111328125,1.185089111328125,0.0043487548828125,0.43487548828125,0.008697509765625,0.8697509765625,0.0132598876953125,1.32598876953125,0.1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.003396333510346054,0.17119746831118832,6.209770417218748e-05,0.004317413566328615,0.0,0.0,65536,{0: 65536},1.277191162109375,1.277191162109375,0.006927490234375,0.6927490234375,0.0131378173828125,1.31378173828125,0.018402099609375,1.8402099609375,0.1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.004240429952791819,0.21427523061808285,8.600143854454759e-05,0.00523143077308842,0.0,0.0,65536,{0: 65536},1.111480712890625,1.111480712890625,0.0064697265625,0.64697265625,0.009979248046875,0.9979248046875,0.014129638671875,1.4129638671875,0.1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.003063081561170142,0.1866376944434016,5.2728339671787436e-05,0.003135076465172859,0.0,0.0,65536,{0: 65536},1.274993896484375,1.274993896484375,0.00537109375,0.537109375,0.009613037109375,0.9613037109375,0.0143280029296875,1.43280029296875,0.1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.004337893772594828,0.21213275808049836,6.943332904731728e-05,0.004139742860008594,0.0,0.0,65536,{0: 65536},1.360321044921875,1.360321044921875,0.0059814453125,0.59814453125,0.0106201171875,1.06201171875,0.0155029296875,1.55029296875,0.1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.004343494929051755,0.20990934314378973,5.656743461097679e-05,0.0037861479005215914,0.0,0.0,65536,{0: 65536},1.1754608154296875,1.1754608154296875,0.003631591796875,0.3631591796875,0.0070343017578125,0.70343017578125,0.0105438232421875,1.05438232421875,0.1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0040448936201953984,0.1973251778014955,5.835019091615732e-05,0.004294752232507061,0.0,0.0,65536,{0: 65536},1.320526123046875,1.320526123046875,0.0056610107421875,0.56610107421875,0.0104827880859375,1.04827880859375,0.015533447265625,1.5533447265625,0.1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.003789563164954866,0.15819081478598163,5.245243283368782e-05,0.0031283583953051128,0.0,0.0,65536,{0: 65536},1.23876953125,1.23876953125,0.0068817138671875,0.68817138671875,0.0134124755859375,1.34124755859375,0.0186614990234375,1.86614990234375,0.1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.003528665757386926,0.1398929178014967,5.681704881208346e-05,0.0033465998759123483,0.0,0.0,65536,{0: 65536},1.44305419921875,1.44305419921875,0.0086517333984375,0.86517333984375,0.013885498046875,1.3885498046875,0.0215911865234375,2.15911865234375,0.1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0038111666861432645,0.220271063913152,6.39314090397172e-05,0.0037209219101827784,0.0,0.0,65536,{0: 65536},1.2707061767578125,1.2707061767578125,0.0052642822265625,0.52642822265625,0.008026123046875,0.8026123046875,0.0120849609375,1.20849609375,0.1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.004778701508416692,0.20759862559919395,6.310380256052591e-05,0.003576463799049171,0.0,0.0,65536,{0: 65536},1.5009307861328125,1.5009307861328125,0.0076904296875,0.76904296875,0.0126190185546875,1.26190185546875,0.0186004638671875,1.86004638671875,0.1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.003113778624910863,0.15355964881692774,5.467923010756227e-05,0.0032261930028976704,0.0,0.0,65536,{0: 65536},1.2745819091796875,1.2745819091796875,0.0056610107421875,0.56610107421875,0.01220703125,1.220703125,0.017242431640625,1.7242431640625,0.1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0030095906429635087,0.1579114176190406,6.147952366893456e-05,0.0037592922370086462,0.0,0.0,65536,{0: 65536},1.1455230712890625,1.1455230712890625,0.003021240234375,0.3021240234375,0.005615234375,0.5615234375,0.00823974609375,0.823974609375,0.1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0039010482166811815,0.2075986255991904,5.972787573825948e-05,0.003540134645351148,0.0,0.0,65536,{0: 65536},1.3072509765625,1.3072509765625,0.0047149658203125,0.47149658203125,0.0107574462890625,1.07574462890625,0.015533447265625,1.5533447265625,0.1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.003390745989084794,0.22214123095583438,0.0001822754757449337,0.010134464276531929,0.0,0.0,65536,{0: 65536},1.2660064697265625,1.2660064697265625,0.0366668701171875,3.66668701171875,0.064056396484375,6.4056396484375,0.0789642333984375,7.89642333984375,0.1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.003623496928542571,0.18129610953322017,6.452154469659348e-05,0.003493560250530117,0.0,0.0,65536,{0: 65536},1.33251953125,1.33251953125,0.0086517333984375,0.86517333984375,0.0160980224609375,1.60980224609375,0.02154541015625,2.154541015625,0.1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.003417601810220362,0.19815318254176928,5.525688767471697e-05,0.003208306423681695,0.0,0.0,65536,{0: 65536},1.2647247314453125,1.2647247314453125,0.0056304931640625,0.56304931640625,0.0115814208984375,1.15814208984375,0.016937255859375,1.6937255859375,0.1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.004411687749559561,0.155910564158797,6.916050443464787e-05,0.003897895845971602,0.0,0.0,65536,{0: 65536},1.1894378662109375,1.1894378662109375,0.0024871826171875,0.24871826171875,0.0046539306640625,0.46539306640625,0.006927490234375,0.6927490234375,0.1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0034478406547107663,0.16904936530923642,6.188190448893832e-05,0.003656904074415296,0.0,0.0,65536,{0: 65536},1.4351806640625,1.4351806640625,0.007568359375,0.7568359375,0.0155792236328125,1.55792236328125,0.0225982666015625,2.25982666015625,0.1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0035925357233890258,0.1973251778014955,5.512194197197524e-05,0.003193456781775003,0.0,0.0,65536,{0: 65536},1.2567901611328125,1.2567901611328125,0.0050811767578125,0.50811767578125,0.0074005126953125,0.74005126953125,0.0107421875,1.07421875,0.1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.004046269206742885,0.21634245001311503,5.269840950668502e-05,0.0039668238067624845,0.0,0.0,65536,{0: 65536},1.26666259765625,1.26666259765625,0.0062713623046875,0.62713623046875,0.0118865966796875,1.18865966796875,0.0168304443359375,1.68304443359375,0.1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0036521315775932092,0.13245357134026703,5.507127071221818e-05,0.0031563345909525753,0.0,0.0,65536,{0: 65536},1.2899322509765625,1.2899322509765625,0.0052490234375,0.52490234375,0.010009765625,1.0009765625,0.0152435302734375,1.52435302734375,0.1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0036455513836615864,0.17342127751619518,4.809932952427889e-05,0.0029340454565125913,0.0,0.0,65536,{0: 65536},1.25299072265625,1.25299072265625,0.005615234375,0.5615234375,0.009735107421875,0.9735107421875,0.0146331787109375,1.46331787109375,0.1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0034735069744040244,0.19142677289358345,6.082986731253261e-05,0.0035043783018300773,0.0,0.0,65536,{0: 65536},1.28399658203125,1.28399658203125,0.0057830810546875,0.57830810546875,0.0108642578125,1.08642578125,0.0169677734375,1.69677734375,0.1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0035034955529122517,0.12111080365899807,5.561076997378758e-05,0.0031600528201461055,0.0,0.0,65536,{0: 65536},1.2694091796875,1.2694091796875,0.0060272216796875,0.60272216796875,0.0119476318359375,1.19476318359375,0.016815185546875,1.6815185546875,0.1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.003354959595935928,0.15355964881692774,5.916774134625917e-05,0.003273765302062369,0.0,0.0,65536,{0: 65536},1.2880401611328125,1.2880401611328125,0.006622314453125,0.6622314453125,0.0128173828125,1.28173828125,0.018280029296875,1.8280029296875,0.1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.003080065815800363,0.16326530612244916,5.395391185235989e-05,0.004272456201228542,0.0,0.0,65536,{0: 65536},1.2517547607421875,1.2517547607421875,0.0047454833984375,0.47454833984375,0.009918212890625,0.9918212890625,0.0157318115234375,1.57318115234375,0.1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.004503314476669795,0.22571223784173156,0.00019352416171901523,0.005229715561997583,0.0,0.0,65536,{0: 65536},1.20074462890625,1.20074462890625,0.0070648193359375,0.70648193359375,0.01031494140625,1.031494140625,0.01513671875,1.513671875,0.1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.004084168429007592,0.2099093431437864,5.7524618113068955e-05,0.004351497297777035,0.0,0.0,65536,{0: 65536},1.2917938232421875,1.2917938232421875,0.0081329345703125,0.81329345703125,0.014312744140625,1.4312744140625,0.019927978515625,1.9927978515625,0.1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.003928202641496593,0.1812961095332244,5.69607773742728e-05,0.003199021384850175,0.0,0.0,65536,{0: 65536},1.2671356201171875,1.2671356201171875,0.005950927734375,0.5950927734375,0.0109100341796875,1.09100341796875,0.015869140625,1.5869140625,0.1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.004425088694250579,0.1706870130436109,5.676748205574662e-05,0.003398821302821842,0.0,0.0,65536,{0: 65536},1.2387847900390625,1.2387847900390625,0.0042877197265625,0.42877197265625,0.0090484619140625,0.90484619140625,0.012115478515625,1.2115478515625,0.1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0032982577245320313,0.1734212775161954,5.210718805601703e-05,0.0030888157975419873,0.0,0.0,65536,{0: 65536},1.214019775390625,1.214019775390625,0.0070648193359375,0.70648193359375,0.012542724609375,1.2542724609375,0.0171051025390625,1.71051025390625,0.1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.004460216766939786,0.19815318254176884,8.025638639618456e-05,0.004277059813420981,0.0,0.0,65536,{0: 65536},1.256103515625,1.256103515625,0.0072784423828125,0.72784423828125,0.0135955810546875,1.35955810546875,0.0185089111328125,1.85089111328125,0.1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0035772413137676973,0.3091874136558048,5.5226020579043226e-05,0.0033643650555833316,0.0,0.0,65536,{0: 65536},1.45318603515625,1.45318603515625,0.0062103271484375,0.62103271484375,0.011138916015625,1.1138916015625,0.01727294921875,1.727294921875,0.1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.003388266798577283,0.16432588838416207,9.514110559530887e-05,0.005421842384195141,0.0,0.0,65536,{0: 65536},1.0261688232421875,1.0261688232421875,0.0044708251953125,0.44708251953125,0.0068511962890625,0.68511962890625,0.0090484619140625,0.90484619140625,0.1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0034771019003666396,0.16904936530923043,5.1250732820982416e-05,0.003239215774546566,0.0,0.0,65536,{0: 65536},1.261016845703125,1.261016845703125,0.0054779052734375,0.54779052734375,0.0102081298828125,1.02081298828125,0.015167236328125,1.5167236328125,0.1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.003937373702412279,0.18129610953322106,5.087083963141814e-05,0.0031018676850067413,0.0,0.0,65536,{0: 65536},1.1690216064453125,1.1690216064453125,0.0032806396484375,0.32806396484375,0.0085296630859375,0.85296630859375,0.0132904052734375,1.32904052734375,0.1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0036356460992973743,0.16326530612244872,5.796161253268229e-05,0.003168862464937472,0.0,0.0,65536,{0: 65536},1.28057861328125,1.28057861328125,0.005950927734375,0.5950927734375,0.0108489990234375,1.08489990234375,0.01519775390625,1.519775390625,0.1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0033679795145665427,0.15918916448531162,6.883427166107796e-05,0.003946457037498158,0.0,0.0,65536,{0: 65536},1.4190673828125,1.4190673828125,0.0103912353515625,1.03912353515625,0.0153350830078125,1.53350830078125,0.0214691162109375,2.14691162109375,0.1
