image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
110.pgm,Fixed-LSB-1,0.3,6875,0.015407,0.012943,True,0.034800,62.7150,0.999819,0.00226368,0.0000006327,0.101181,True,1.000000,True,0.267819,True,,
110.pgm,Fixed-LSB-1,0.4,9169,0.015905,0.015603,True,0.046490,61.4572,0.999761,0.00360781,0.0000006338,0.107154,True,1.000000,True,0.268171,True,,
110.pgm,Fixed-LSB-2,0.05,1141,0.013267,0.012909,True,0.015834,66.1350,0.999904,0.00002613,0.0000017346,0.096959,True,1.000000,True,0.266642,True,,
110.pgm,Fixed-LSB-2,0.1,2287,0.013083,0.011716,True,0.031886,63.0948,0.999808,0.00010525,0.0000017428,0.099758,True,1.000000,True,0.266198,True,,
110.pgm,Fixed-LSB-2,0.2,4581,0.014017,0.012988,True,0.063857,60.0787,0.999613,0.00039996,0.0000017424,0.112016,True,1.000000,True,0.266237,True,,
110.pgm,Fixed-LSB-2,0.3,6875,0.014832,0.014907,True,0.095071,58.3503,0.999427,0.00083611,0.0000017286,0.120157,True,1.000000,True,0.265770,True,,
110.pgm,Fixed-LSB-2,0.4,9169,0.013136,0.013400,True,0.126919,57.0955,0.999243,0.00139542,0.0000017303,0.133592,True,1.000000,True,0.266023,True,,
110.pgm,Adaptive,0.05,573,0.019380,0.025342,True,0.002975,73.3953,0.999982,0.00002920,0.0000006491,0.091993,True,1.000000,True,0.266359,True,1.1804,0.3845
110.pgm,Adaptive,0.1,1146,0.019987,0.024476,True,0.005834,70.4712,0.999963,0.00011336,0.0000006363,0.090888,True,1.000000,True,0.266252,True,1.1804,0.3845
110.pgm,Adaptive,0.2,2293,0.022590,0.026839,True,0.011674,67.4585,0.999928,0.00041143,0.0000006364,0.090085,True,1.000000,True,0.266366,True,1.1804,0.3845
110.pgm,Adaptive,0.3,3440,0.020281,0.027971,True,0.017501,65.7003,0.999892,0.00088480,0.0000006359,0.091303,True,1.000000,True,0.266428,True,1.1804,0.3845
110.pgm,Adaptive,0.4,4587,0.022047,0.027690,True,0.023333,64.4511,0.999856,0.00149648,0.0000006359,0.092292,True,1.000000,True,0.266718,True,1.1804,0.3845
1100.pgm,Fixed-LSB-1,0.05,1141,0.013005,0.013138,True,0.005854,70.4561,0.999959,0.00000174,0.0000006414,0.033047,False,1.000000,True,0.172380,True,,
1100.pgm,Fixed-LSB-1,0.1,2287,0.012564,0.012267,True,0.011695,67.4510,0.999917,0.00000466,0.0000006392,0.049943,False,1.000000,True,0.173992,True,,
1100.pgm,Fixed-LSB-1,0.2,4581,0.013369,0.012539,True,0.023450,64.4293,0.999834,0.00001035,0.0000006399,0.079084,True,1.000000,True,0.177081,True,,
1100.pgm,Fixed-LSB-1,0.3,6875,0.013629,0.017731,True,0.035175,62.6684,0.999751,0.00001529,0.0000006396,0.105157,True,1.000000,True,0.179466,True,,
1100.pgm,Fixed-LSB-1,0.4,9169,0.013467,0.014063,True,0.046837,61.4249,0.999669,0.00002098,0.0000006385,0.134257,True,1.000000,True,0.183082,True,,
1100.pgm,Fixed-LSB-2,0.05,1141,0.018455,0.014759,True,0.014563,66.4982,0.999897,0.00000146,0.0000015954,0.018463,False,1.000000,True,0.170285,True,,
1100.pgm,Fixed-LSB-2,0.1,2287,0.013777,0.016823,True,0.029340,63.4562,0.999791,0.00000283,0.0000016036,0.017857,False,1.000000,True,0.169467,True,,
1100.pgm,Fixed-LSB-2,0.2,4581,0.014710,0.014153,True,0.058117,60.4878,0.999588,0.00000764,0.0000015858,0.023969,False,1.000000,True,0.168206,True,,
1100.pgm,Fixed-LSB-2,0.3,6875,0.012386,0.012575,True,0.086904,58.7404,0.999386,0.00001442,0.0000015801,0.031155,False,1.000000,True,0.167541,True,,
1100.pgm,Fixed-LSB-2,0.4,9169,0.014499,0.013551,True,0.116272,57.4761,0.999182,0.00002062,0.0000015851,0.036481,False,1.000000,True,0.166524,True,,
1100.pgm,Adaptive,0.05,573,0.019373,0.022461,True,0.002972,73.4008,0.999978,0.00000085,0.0000006483,0.022536,False,1.000000,True,0.171225,True,1.0471,0.2118
1100.pgm,Adaptive,0.1,1146,0.020521,0.021347,True,0.005853,70.4570,0.999957,0.00000128,0.0000006384,0.028926,False,1.000000,True,0.171837,True,1.0471,0.2118
1100.pgm,Adaptive,0.2,2293,0.018341,0.024560,True,0.011809,67.4087,0.999913,0.00000304,0.0000006438,0.046356,False,1.000000,True,0.173106,True,1.0471,0.2118
1100.pgm,Adaptive,0.3,3440,0.024249,0.023649,True,0.017700,65.6510,0.999870,0.00000485,0.0000006432,0.059947,True,1.000000,True,0.174703,True,1.0471,0.2118
1100.pgm,Adaptive,0.4,4587,0.019904,0.026589,True,0.023589,64.4037,0.999827,0.00000833,0.0000006428,0.073265,True,1.000000,True,0.175911,True,1.0471,0.2118
1101.pgm,Fixed-LSB-1,0.05,1141,0.017550,0.017628,True,0.005899,70.4232,0.999922,0.00000168,0.0000006462,0.019146,False,1.000000,True,0.410707,True,,
1101.pgm,Fixed-LSB-1,0.1,2287,0.019809,0.018048,True,0.011723,67.4406,0.999845,0.00000324,0.0000006407,0.036362,False,1.000000,True,0.414750,True,,
1101.pgm,Fixed-LSB-1,0.2,4581,0.015860,0.015327,True,0.023304,64.4565,0.999691,0.00000665,0.0000006359,0.063700,True,1.000000,True,0.422280,True,,
1101.pgm,Fixed-LSB-1,0.3,6875,0.012772,0.012908,True,0.034869,62.7064,0.999538,0.00001213,0.0000006340,0.089585,True,1.000000,True,0.429970,True,,
1101.pgm,Fixed-LSB-1,0.4,9169,0.015354,0.016663,True,0.046530,61.4534,0.999385,0.00001710,0.0000006343,0.115244,True,1.000000,True,0.438012,True,,
1101.pgm,Fixed-LSB-2,0.05,1141,0.013708,0.012857,True,0.014896,66.4000,0.999804,0.00000294,0.0000016319,0.006200,False,1.000000,True,0.404744,True,,
1101.pgm,Fixed-LSB-2,0.1,2287,0.012483,0.011793,True,0.029535,63.4275,0.999611,0.00000895,0.0000016143,0.008897,False,1.000000,True,0.402825,True,,
1101.pgm,Fixed-LSB-2,0.2,4581,0.016032,0.018801,True,0.058960,60.4252,0.999223,0.00001885,0.0000016088,0.015925,False,1.000000,True,0.399294,True,,
1101.pgm,Fixed-LSB-2,0.3,6875,0.014368,0.013897,True,0.088220,58.6751,0.998837,0.00003337,0.0000016040,0.022551,False,1.000000,True,0.395968,True,,
1101.pgm,Fixed-LSB-2,0.4,9169,0.015638,0.014394,True,0.117747,57.4213,0.998451,0.00004988,0.0000016052,0.026705,False,1.000000,True,0.392460,True,,
1101.pgm,Adaptive,0.05,573,0.020613,0.019610,True,0.002942,73.4438,0.999961,0.00000082,0.0000006419,0.010777,False,1.000000,True,0.408589,True,1.0030,0.0546
1101.pgm,Adaptive,0.1,1146,0.018233,0.018786,True,0.005842,70.4655,0.999923,0.00000356,0.0000006372,0.019236,False,1.000000,True,0.410638,True,1.0030,0.0546
1101.pgm,Adaptive,0.2,2293,0.018717,0.018156,True,0.011658,67.4647,0.999846,0.00000604,0.0000006355,0.036175,False,1.000000,True,0.414506,True,1.0030,0.0546
1101.pgm,Adaptive,0.3,3440,0.017197,0.018437,True,0.017531,65.6927,0.999767,0.00000833,0.0000006370,0.051644,True,1.000000,True,0.418603,True,1.0030,0.0546
1101.pgm,Adaptive,0.4,4587,0.018413,0.019976,True,0.023332,64.4513,0.999691,0.00001051,0.0000006358,0.064191,True,1.000000,True,0.422433,True,1.0030,0.0546
1102.pgm,Fixed-LSB-1,0.05,1141,0.015718,0.014432,True,0.005941,70.3924,0.999936,0.00000447,0.0000006508,0.011922,False,1.000000,True,0.326267,True,,
1102.pgm,Fixed-LSB-1,0.1,2287,0.012857,0.011774,True,0.011744,67.4326,0.999874,0.00001005,0.0000006419,0.027441,False,1.000000,True,0.328347,True,,
1102.pgm,Fixed-LSB-1,0.2,4581,0.012376,0.018777,True,0.023343,64.4492,0.999751,0.00002955,0.0000006370,0.059269,True,1.000000,True,0.332391,True,,
1102.pgm,Fixed-LSB-1,0.3,6875,0.013514,0.012926,True,0.034934,62.6984,0.999629,0.00005663,0.0000006352,0.088613,True,1.000000,True,0.336518,True,,
1102.pgm,Fixed-LSB-1,0.4,9169,0.011499,0.012976,True,0.046694,61.4382,0.999505,0.00008835,0.0000006366,0.115305,True,1.000000,True,0.339584,True,,
1102.pgm,Fixed-LSB-2,0.05,1141,0.013553,0.017186,True,0.015093,66.3429,0.999839,0.00000186,0.0000016535,0.500000,True,1.000000,True,0.322185,True,,
1102.pgm,Fixed-LSB-2,0.1,2287,0.013261,0.013897,True,0.029675,63.4070,0.999684,0.00000525,0.0000016219,0.500000,True,1.000000,True,0.320014,True,,
1102.pgm,Fixed-LSB-2,0.2,4581,0.012493,0.013130,True,0.058798,60.4371,0.999376,0.00001369,0.0000016044,0.006660,False,1.000000,True,0.316597,True,,
1102.pgm,Fixed-LSB-2,0.3,6875,0.012109,0.012553,True,0.088041,58.6840,0.999064,0.00002785,0.0000016007,0.011845,False,1.000000,True,0.312783,True,,
1102.pgm,Fixed-LSB-2,0.4,9169,0.021185,0.018712,True,0.117690,57.4234,0.998753,0.00004490,0.0000016045,0.018964,False,1.000000,True,0.309717,True,,
1102.pgm,Adaptive,0.05,573,0.024022,0.025792,True,0.002946,73.4382,0.999967,0.00000249,0.0000006427,0.001591,False,1.000000,True,0.324991,True,1.0425,0.2018
1102.pgm,Adaptive,0.1,1146,0.016896,0.019745,True,0.005828,70.4759,0.999936,0.00000492,0.0000006356,0.009412,False,1.000000,True,0.325855,True,1.0425,0.2018
1102.pgm,Adaptive,0.2,2293,0.019880,0.022862,True,0.011581,67.4932,0.999872,0.00001015,0.0000006313,0.027101,False,1.000000,True,0.327942,True,1.0425,0.2018
1102.pgm,Adaptive,0.3,3440,0.020805,0.021827,True,0.017404,65.7243,0.999808,0.00001945,0.0000006324,0.042447,False,1.000000,True,0.329906,True,1.0425,0.2018
1102.pgm,Adaptive,0.4,4587,0.019634,0.021867,True,0.023326,64.4525,0.999743,0.00003100,0.0000006356,0.058358,True,1.000000,True,0.332184,True,1.0425,0.2018
1103.pgm,Fixed-LSB-1,0.05,1141,0.012573,0.012820,True,0.005858,70.4532,0.999966,0.00000189,0.0000006418,0.038749,False,1.000000,True,0.120276,True,,
1103.pgm,Fixed-LSB-1,0.1,2287,0.015946,0.013295,True,0.011599,67.4865,0.999932,0.00000545,0.0000006340,0.051340,True,1.000000,True,0.122676,True,,
1103.pgm,Fixed-LSB-1,0.2,4581,0.012303,0.012288,True,0.023200,64.4760,0.999863,0.00001167,0.0000006330,0.084266,True,1.000000,True,0.127133,True,,
1103.pgm,Fixed-LSB-1,0.3,6875,0.013357,0.014421,True,0.034968,62.6941,0.999792,0.00001816,0.0000006358,0.105544,True,1.000000,True,0.130542,True,,
1103.pgm,Fixed-LSB-1,0.4,9169,0.013578,0.013435,True,0.046532,61.4533,0.999723,0.00002681,0.0000006344,0.126702,True,1.000000,True,0.134884,True,,
1103.pgm,Fixed-LSB-2,0.05,1141,0.012772,0.015261,True,0.014898,66.3996,0.999915,0.00000150,0.0000016321,0.026167,False,1.000000,True,0.118044,True,,
1103.pgm,Fixed-LSB-2,0.1,2287,0.013153,0.012620,True,0.029257,63.4684,0.999830,0.00000345,0.0000015991,0.031063,False,1.000000,True,0.118487,True,,
1103.pgm,Fixed-LSB-2,0.2,4581,0.014769,0.016470,True,0.058856,60.4329,0.999654,0.00001118,0.0000016060,0.033658,False,1.000000,True,0.118479,True,,
1103.pgm,Fixed-LSB-2,0.3,6875,0.013563,0.013205,True,0.088231,58.6746,0.999484,0.00001717,0.0000016042,0.038633,False,1.000000,True,0.118724,True,,
1103.pgm,Fixed-LSB-2,0.4,9169,0.018504,0.015568,True,0.117784,57.4199,0.999310,0.00002446,0.0000016057,0.051869,True,1.000000,True,0.119358,True,,
1103.pgm,Adaptive,0.05,573,0.029211,0.023572,True,0.003002,73.3565,0.999980,0.00000081,0.0000006549,0.030997,False,1.000000,True,0.119573,True,1.1081,0.3105
1103.pgm,Adaptive,0.1,1146,0.019221,0.022486,True,0.005923,70.4054,0.999961,0.00000171,0.0000006460,0.039146,False,1.000000,True,0.120872,True,1.1081,0.3105
1103.pgm,Adaptive,0.2,2293,0.019406,0.023580,True,0.011726,67.4392,0.999922,0.00000355,0.0000006392,0.051424,True,1.000000,True,0.123219,True,1.1081,0.3105
1103.pgm,Adaptive,0.3,3440,0.021715,0.025442,True,0.017558,65.6861,0.999885,0.00000645,0.0000006380,0.072664,True,1.000000,True,0.125818,True,1.1081,0.3105
1103.pgm,Adaptive,0.4,4587,0.020122,0.023002,True,0.023406,64.4376,0.999846,0.00000912,0.0000006378,0.085085,True,1.000000,True,0.127683,True,1.1081,0.3105
1104.pgm,Fixed-LSB-1,0.05,1141,0.015399,0.014738,True,0.005802,70.4949,0.999972,0.00000209,0.0000006356,0.010686,False,1.000000,True,0.081710,True,,
1104.pgm,Fixed-LSB-1,0.1,2287,0.015235,0.014462,True,0.011597,67.4875,0.999943,0.00000540,0.0000006338,0.021209,False,1.000000,True,0.082673,True,,
1104.pgm,Fixed-LSB-1,0.2,4581,0.013190,0.013077,True,0.023095,64.4955,0.999886,0.00000889,0.0000006302,0.051876,True,1.000000,True,0.084837,True,,
1104.pgm,Fixed-LSB-1,0.3,6875,0.015870,0.017953,True,0.034744,62.7220,0.999828,0.00001487,0.0000006317,0.079462,True,1.000000,True,0.086954,True,,
1104.pgm,Fixed-LSB-1,0.4,9169,0.011969,0.012765,True,0.046426,61.4632,0.999769,0.00002187,0.0000006329,0.094864,True,1.000000,True,0.088246,True,,
1104.pgm,Fixed-LSB-2,0.05,1141,0.013551,0.013778,True,0.014440,66.5352,0.999929,0.00000170,0.0000015819,0.500000,True,1.000000,True,0.080716,True,,
1104.pgm,Fixed-LSB-2,0.1,2287,0.014942,0.014602,True,0.029078,63.4951,0.999855,0.00000355,0.0000015893,0.004051,False,1.000000,True,0.081099,True,,
1104.pgm,Fixed-LSB-2,0.2,4581,0.013252,0.012442,True,0.058481,60.4607,0.999708,0.00000819,0.0000015957,0.500000,True,1.000000,True,0.081137,True,,
1104.pgm,Fixed-LSB-2,0.3,6875,0.012817,0.012638,True,0.087297,58.7208,0.999566,0.00001330,0.0000015872,0.010935,False,1.000000,True,0.081871,True,,
1104.pgm,Fixed-LSB-2,0.4,9169,0.012793,0.012701,True,0.116043,57.4846,0.999424,0.00001917,0.0000015820,0.018976,False,1.000000,True,0.082192,True,,
1104.pgm,Adaptive,0.05,573,0.015841,0.017604,True,0.002890,73.5214,0.999985,0.00000088,0.0000006305,0.500000,True,1.000000,True,0.080693,True,1.0369,0.1884
1104.pgm,Adaptive,0.1,1146,0.013612,0.015772,True,0.005839,70.4674,0.999971,0.00000156,0.0000006369,0.006578,False,1.000000,True,0.080938,True,1.0369,0.1884
1104.pgm,Adaptive,0.2,2293,0.013961,0.016541,True,0.011761,67.4265,0.999940,0.00000357,0.0000006411,0.016874,False,1.000000,True,0.081955,True,1.0369,0.1884
1104.pgm,Adaptive,0.3,3440,0.014174,0.015541,True,0.017607,65.6739,0.999910,0.00000548,0.0000006398,0.029143,False,1.000000,True,0.083293,True,1.0369,0.1884
1104.pgm,Adaptive,0.4,4587,0.014270,0.015293,True,0.023590,64.4035,0.999880,0.00000748,0.0000006429,0.042713,False,1.000000,True,0.084393,True,1.0369,0.1884
1105.pgm,Fixed-LSB-1,0.05,1141,0.010310,0.008694,True,0.005798,70.4978,0.999962,0.00000473,0.0000006352,0.037325,False,1.000000,True,0.188264,True,,
1105.pgm,Fixed-LSB-1,0.1,2287,0.009290,0.008725,True,0.011632,67.4742,0.999924,0.00001397,0.0000006358,0.050883,True,1.000000,True,0.189908,True,,
1105.pgm,Fixed-LSB-1,0.2,4581,0.008921,0.008745,True,0.023248,64.4669,0.999846,0.00004501,0.0000006344,0.078179,True,1.000000,True,0.193516,True,,
1105.pgm,Fixed-LSB-1,0.3,6875,0.009507,0.009879,True,0.034799,62.7151,0.999770,0.00010119,0.0000006327,0.100837,True,1.000000,True,0.196559,True,,
1105.pgm,Fixed-LSB-1,0.4,9169,0.008987,0.008717,True,0.046483,61.4578,0.999693,0.00016486,0.0000006337,0.122993,True,1.000000,True,0.200281,True,,
1105.pgm,Fixed-LSB-2,0.05,1141,0.009524,0.008766,True,0.014941,66.3870,0.999902,0.00000254,0.0000016368,0.025228,False,1.000000,True,0.185803,True,,
1105.pgm,Fixed-LSB-2,0.1,2287,0.009522,0.009363,True,0.029505,63.4318,0.999807,0.00001004,0.0000016127,0.024876,False,1.000000,True,0.185459,True,,
1105.pgm,Fixed-LSB-2,0.2,4581,0.009743,0.008974,True,0.058941,60.4266,0.999609,0.00002392,0.0000016083,0.030549,False,1.000000,True,0.184588,True,,
1105.pgm,Fixed-LSB-2,0.3,6875,0.009101,0.009495,True,0.087114,58.7299,0.999423,0.00004114,0.0000015839,0.034768,False,1.000000,True,0.183357,True,,
1105.pgm,Fixed-LSB-2,0.4,9169,0.008757,0.008803,True,0.116487,57.4680,0.999231,0.00006348,0.0000015881,0.041746,False,1.000000,True,0.182432,True,,
1105.pgm,Adaptive,0.05,573,0.013372,0.015564,True,0.002967,73.4083,0.999980,0.00000160,0.0000006472,0.028686,False,1.000000,True,0.187034,True,1.0356,0.1853
1105.pgm,Adaptive,0.1,1146,0.012752,0.015260,True,0.005871,70.4438,0.999960,0.00000494,0.0000006404,0.037022,False,1.000000,True,0.188165,True,1.0356,0.1853
1105.pgm,Adaptive,0.2,2293,0.013034,0.014394,True,0.011677,67.4576,0.999920,0.00001460,0.0000006365,0.051739,True,1.000000,True,0.189832,True,1.0356,0.1853
1105.pgm,Adaptive,0.3,3440,0.012842,0.016038,True,0.017526,65.6940,0.999881,0.00002475,0.0000006368,0.065647,True,1.000000,True,0.191391,True,1.0356,0.1853
1105.pgm,Adaptive,0.4,4587,0.013048,0.014461,True,0.023385,64.4414,0.999841,0.00004273,0.0000006373,0.079863,True,1.000000,True,0.193348,True,1.0356,0.1853
1106.pgm,Fixed-LSB-1,0.05,1141,0.009624,0.009008,True,0.005947,70.3877,0.999958,0.00001426,0.0000006515,0.041194,False,1.000000,True,0.195809,True,,
1106.pgm,Fixed-LSB-1,0.1,2287,0.009288,0.008701,True,0.011738,67.4349,0.999918,0.00004939,0.0000006416,0.050851,True,1.000000,True,0.196925,True,,
1106.pgm,Fixed-LSB-1,0.2,4581,0.008748,0.008694,True,0.023365,64.4451,0.999838,0.00017642,0.0000006376,0.072871,True,1.000000,True,0.200098,True,,
1106.pgm,Fixed-LSB-1,0.3,6875,0.009124,0.008781,True,0.035160,62.6703,0.999756,0.00037485,0.0000006393,0.088809,True,1.000000,True,0.202628,True,,
1106.pgm,Fixed-LSB-1,0.4,9169,0.009763,0.008788,True,0.046726,61.4352,0.999677,0.00062520,0.0000006370,0.103820,True,1.000000,True,0.205372,True,,
1106.pgm,Fixed-LSB-2,0.05,1141,0.008862,0.008466,True,0.015237,66.3018,0.999890,0.00000555,0.0000016693,0.037618,False,1.000000,True,0.194212,True,,
1106.pgm,Fixed-LSB-2,0.1,2287,0.008605,0.009142,True,0.030338,63.3109,0.999778,0.00002014,0.0000016582,0.043495,False,1.000000,True,0.194540,True,,
1106.pgm,Fixed-LSB-2,0.2,4581,0.009892,0.009012,True,0.061077,60.2720,0.999554,0.00007432,0.0000016666,0.047868,False,1.000000,True,0.193822,True,,
1106.pgm,Fixed-LSB-2,0.3,6875,0.008760,0.008662,True,0.091323,58.5250,0.999342,0.00015717,0.0000016604,0.055059,True,1.000000,True,0.193455,True,,
1106.pgm,Fixed-LSB-2,0.4,9169,0.009176,0.008677,True,0.121384,57.2892,0.999129,0.00026442,0.0000016548,0.058880,True,1.000000,True,0.193065,True,,
1106.pgm,Adaptive,0.05,573,0.013394,0.014975,True,0.002918,73.4796,0.999979,0.00000339,0.0000006366,0.037016,False,1.000000,True,0.194861,True,1.0561,0.2301
1106.pgm,Adaptive,0.1,1146,0.013216,0.015284,True,0.005887,70.4316,0.999957,0.00001292,0.0000006422,0.042422,False,1.000000,True,0.195840,True,1.0561,0.2301
1106.pgm,Adaptive,0.2,2293,0.013617,0.016015,True,0.011681,67.4562,0.999914,0.00004874,0.0000006368,0.053040,True,1.000000,True,0.196811,True,1.0561,0.2301
1106.pgm,Adaptive,0.3,3440,0.026759,0.031053,True,0.017464,65.7094,0.999872,0.00010316,0.0000006346,0.064913,True,1.000000,True,0.198569,True,1.0561,0.2301
1106.pgm,Adaptive,0.4,4587,0.015408,0.016753,True,0.023319,64.4537,0.999829,0.00018380,0.0000006355,0.076962,True,1.000000,True,0.200373,True,1.0561,0.2301
1107.pgm,Fixed-LSB-1,0.05,1141,0.009577,0.008870,True,0.005943,70.3905,0.999957,0.00005324,0.0000006511,0.018292,False,1.000000,True,0.195381,True,,
1107.pgm,Fixed-LSB-1,0.1,2287,0.011237,0.010572,True,0.011756,67.4283,0.999915,0.00017887,0.0000006425,0.027922,False,1.000000,True,0.197101,True,,
1107.pgm,Fixed-LSB-1,0.2,4581,0.009662,0.009684,True,0.023425,64.4340,0.999831,0.00060386,0.0000006392,0.044373,False,1.000000,True,0.200090,True,,
1107.pgm,Fixed-LSB-1,0.3,6875,0.012023,0.011644,True,0.034986,62.6919,0.999748,0.00115472,0.0000006361,0.058430,True,1.000000,True,0.203179,True,,
1107.pgm,Fixed-LSB-1,0.4,9169,0.010788,0.012750,True,0.046822,61.4263,0.999663,0.00179046,0.0000006383,0.075650,True,1.000000,True,0.206229,True,,
1107.pgm,Fixed-LSB-2,0.05,1141,0.010762,0.009711,True,0.015186,66.3163,0.999887,0.00001452,0.0000016637,0.010704,False,1.000000,True,0.193157,True,,
1107.pgm,Fixed-LSB-2,0.1,2287,0.009101,0.008880,True,0.030331,63.3120,0.999772,0.00006277,0.0000016578,0.013241,False,1.000000,True,0.192958,True,,
1107.pgm,Fixed-LSB-2,0.2,4581,0.008893,0.009072,True,0.060637,60.3034,0.999544,0.00022430,0.0000016546,0.021121,False,1.000000,True,0.193294,True,,
1107.pgm,Fixed-LSB-2,0.3,6875,0.009206,0.009184,True,0.090687,58.5554,0.999321,0.00046536,0.0000016489,0.019558,False,1.000000,True,0.192239,True,,
1107.pgm,Fixed-LSB-2,0.4,9169,0.008864,0.008793,True,0.120708,57.3134,0.999100,0.00074793,0.0000016456,0.028770,False,1.000000,True,0.192820,True,,
1107.pgm,Adaptive,0.05,573,0.013664,0.014649,True,0.003020,73.3308,0.999977,0.00001384,0.0000006588,0.013756,False,1.000000,True,0.194487,True,1.0499,0.2178
1107.pgm,Adaptive,0.1,1146,0.013288,0.015057,True,0.005891,70.4288,0.999955,0.00004984,0.0000006426,0.020981,False,1.000000,True,0.195152,True,1.0499,0.2178
1107.pgm,Adaptive,0.2,2293,0.013001,0.016082,True,0.011745,67.4321,0.999911,0.00018833,0.0000006403,0.032103,False,1.000000,True,0.197025,True,1.0499,0.2178
1107.pgm,Adaptive,0.3,3440,0.013894,0.015068,True,0.017593,65.6773,0.999866,0.00038226,0.0000006393,0.040805,False,1.000000,True,0.198508,True,1.0499,0.2178
1107.pgm,Adaptive,0.4,4587,0.013208,0.015732,True,0.023380,64.4423,0.999822,0.00062277,0.0000006371,0.051107,True,1.000000,True,0.200105,True,1.0499,0.2178
1108.pgm,Fixed-LSB-1,0.05,1141,0.014352,0.017575,True,0.005740,70.5418,0.999950,0.00000205,0.0000006288,0.000167,False,1.000000,True,0.228435,True,,
1108.pgm,Fixed-LSB-1,0.1,2287,0.011402,0.010892,True,0.011580,67.4937,0.999900,0.00000487,0.0000006329,0.013396,False,1.000000,True,0.230484,True,,
1108.pgm,Fixed-LSB-1,0.2,4581,0.010190,0.010243,True,0.023237,64.4691,0.999801,0.00001264,0.0000006340,0.036392,False,1.000000,True,0.233450,True,,
1108.pgm,Fixed-LSB-1,0.3,6875,0.010157,0.009757,True,0.034880,62.7050,0.999702,0.00002118,0.0000006342,0.058864,True,1.000000,True,0.237211,True,,
1108.pgm,Fixed-LSB-1,0.4,9169,0.010677,0.010029,True,0.046538,61.4527,0.999603,0.00003033,0.0000006344,0.086618,True,1.000000,True,0.241607,True,,
1108.pgm,Fixed-LSB-2,0.05,1141,0.009758,0.009067,True,0.014229,66.5991,0.999878,0.00000157,0.0000015588,0.500000,True,1.000000,True,0.225057,True,,
1108.pgm,Fixed-LSB-2,0.1,2287,0.009830,0.009885,True,0.028731,63.5473,0.999751,0.00000358,0.0000015703,0.500000,True,1.000000,True,0.224208,True,,
1108.pgm,Fixed-LSB-2,0.2,4581,0.010036,0.010234,True,0.057448,60.5380,0.999511,0.00000938,0.0000015676,0.500000,True,1.000000,True,0.223275,True,,
1108.pgm,Fixed-LSB-2,0.3,6875,0.009997,0.011529,True,0.086381,58.7666,0.999263,0.00002088,0.0000015706,0.500000,True,1.000000,True,0.221953,True,,
1108.pgm,Fixed-LSB-2,0.4,9169,0.009864,0.009543,True,0.115493,57.5053,0.999017,0.00003187,0.0000015745,0.000462,False,1.000000,True,0.219835,True,,
1108.pgm,Adaptive,0.05,573,0.013985,0.015555,True,0.002970,73.4027,0.999973,0.00000077,0.0000006480,0.500000,True,1.000000,True,0.226685,True,1.0365,0.1875
1108.pgm,Adaptive,0.1,1146,0.015311,0.017101,True,0.005981,70.3627,0.999946,0.00000239,0.0000006524,0.500000,True,1.000000,True,0.227786,True,1.0365,0.1875
1108.pgm,Adaptive,0.2,2293,0.013795,0.015886,True,0.011866,67.3877,0.999895,0.00000496,0.0000006469,0.009122,False,1.000000,True,0.229980,True,1.0365,0.1875
1108.pgm,Adaptive,0.3,3440,0.014111,0.015038,True,0.017755,65.6376,0.999843,0.00000830,0.0000006452,0.025790,False,1.000000,True,0.232089,True,1.0365,0.1875
1108.pgm,Adaptive,0.4,4587,0.016095,0.016436,True,0.023607,64.4005,0.999791,0.00001340,0.0000006433,0.037505,False,1.000000,True,0.233595,True,1.0365,0.1875
1109.pgm,Fixed-LSB-1,0.05,1141,0.028257,0.017724,True,0.005811,70.4883,0.999932,0.00000339,0.0000006366,0.036076,False,1.000000,True,0.343016,True,,
1109.pgm,Fixed-LSB-1,0.1,2287,0.010882,0.012143,True,0.011673,67.4590,0.999863,0.00001126,0.0000006380,0.047970,False,1.000000,True,0.345692,True,,
1109.pgm,Fixed-LSB-1,0.2,4581,0.009982,0.010631,True,0.023347,64.4485,0.999727,0.00003694,0.0000006371,0.076603,True,1.000000,True,0.351356,True,,
1109.pgm,Fixed-LSB-1,0.3,6875,0.009702,0.009751,True,0.034953,62.6960,0.999589,0.00007610,0.0000006355,0.100653,True,1.000000,True,0.356814,True,,
1109.pgm,Fixed-LSB-1,0.4,9169,0.009793,0.010065,True,0.046539,61.4526,0.999454,0.00012879,0.0000006345,0.124067,True,1.000000,True,0.362509,True,,
1109.pgm,Fixed-LSB-2,0.05,1141,0.010828,0.011596,True,0.014572,66.4956,0.999829,0.00000488,0.0000015964,0.025918,False,1.000000,True,0.339072,True,,
1109.pgm,Fixed-LSB-2,0.1,2287,0.009453,0.009671,True,0.028868,63.5266,0.999666,0.00001412,0.0000015779,0.026964,False,1.000000,True,0.336648,True,,
1109.pgm,Fixed-LSB-2,0.2,4581,0.018382,0.010970,True,0.057831,60.5092,0.999330,0.00005672,0.0000015780,0.030366,False,1.000000,True,0.332910,True,,
1109.pgm,Fixed-LSB-2,0.3,6875,0.009820,0.010116,True,0.087153,58.7280,0.998990,0.00011570,0.0000015846,0.036450,False,1.000000,True,0.330006,True,,
