image,method,bpp,payload_bytes,embed_time_s,extract_time_s,extraction_verified,mse,psnr,ssim,kl_divergence,distortion_per_bit,rs_estimated_rate,rs_detected,chi2_embedding_prob,chi2_detected,spa_estimated_rate,spa_detected,mean_depth,depth_std
im10001.jpg,Fixed-LSB-1,0.4,5646,0.007140,0.006073,True,0.047209,61.3905,0.999778,0.00004763,0.0000010452,0.500000,True,1.000000,True,0.059221,True,,
im10001.jpg,Fixed-LSB-2,0.05,700,0.010656,0.006430,True,0.014446,66.5334,0.999930,0.00000217,0.0000025796,0.500000,True,1.000000,True,0.054245,True,,
im10001.jpg,Fixed-LSB-2,0.1,1407,0.006129,0.006728,True,0.029172,63.4811,0.999862,0.00000490,0.0000025917,0.500000,True,1.000000,True,0.054220,True,,
im10001.jpg,Fixed-LSB-2,0.2,2820,0.006918,0.005991,True,0.058421,60.4651,0.999724,0.00001202,0.0000025896,0.500000,True,1.000000,True,0.055287,True,,
im10001.jpg,Fixed-LSB-2,0.3,4233,0.006384,0.006723,True,0.088225,58.6749,0.999582,0.00001917,0.0000026053,0.500000,True,1.000000,True,0.054989,True,,
im10001.jpg,Fixed-LSB-2,0.4,5646,0.005751,0.005697,True,0.116712,57.4596,0.999443,0.00003300,0.0000025840,0.500000,True,1.000000,True,0.054617,True,,
im10001.jpg,Adaptive,0.05,353,0.008256,0.010562,True,0.003094,73.2257,0.999984,0.00000147,0.0000010956,0.500000,True,1.000000,True,0.054257,True,1.0824,0.2749
im10001.jpg,Adaptive,0.1,706,0.009682,0.010716,True,0.006000,70.3493,0.999969,0.00000301,0.0000010623,0.500000,True,1.000000,True,0.054629,True,1.0824,0.2749
im10001.jpg,Adaptive,0.2,1412,0.012724,0.014120,True,0.011802,67.4113,0.999940,0.00000704,0.0000010448,0.500000,True,1.000000,True,0.055188,True,1.0824,0.2749
im10001.jpg,Adaptive,0.3,2119,0.010164,0.010361,True,0.017616,65.6717,0.999911,0.00000930,0.0000010392,0.500000,True,1.000000,True,0.056441,True,1.0824,0.2749
im10001.jpg,Adaptive,0.4,2826,0.009757,0.010643,True,0.023453,64.4288,0.999880,0.00001639,0.0000010374,0.500000,True,1.000000,True,0.057459,True,1.0824,0.2749
im10002.jpg,Fixed-LSB-1,0.05,814,0.007150,0.007857,True,0.005756,70.5293,0.999931,0.00000457,0.0000008840,0.500000,True,1.000000,True,0.185988,True,,
im10002.jpg,Fixed-LSB-1,0.1,1634,0.007095,0.006497,True,0.011522,67.5156,0.999861,0.00001278,0.0000008814,0.500000,True,1.000000,True,0.186244,True,,
im10002.jpg,Fixed-LSB-1,0.2,3275,0.007821,0.007498,True,0.022948,64.5234,0.999722,0.00003890,0.0000008759,0.500000,True,1.000000,True,0.186255,True,,
im10002.jpg,Fixed-LSB-1,0.3,4916,0.008434,0.008682,True,0.034601,62.7399,0.999578,0.00008534,0.0000008798,0.500000,True,1.000000,True,0.186415,True,,
im10002.jpg,Fixed-LSB-1,0.4,6556,0.007567,0.007085,True,0.046041,61.4994,0.999436,0.00014017,0.0000008778,0.500000,True,1.000000,True,0.186437,True,,
im10002.jpg,Fixed-LSB-2,0.05,814,0.006948,0.007265,True,0.014898,66.3996,0.999822,0.00000272,0.0000022877,0.500000,True,1.000000,True,0.184545,True,,
im10002.jpg,Fixed-LSB-2,0.1,1634,0.007998,0.007146,True,0.029822,63.3854,0.999641,0.00000773,0.0000022814,0.500000,True,1.000000,True,0.183947,True,,
im10002.jpg,Fixed-LSB-2,0.2,3275,0.008666,0.008027,True,0.060075,60.3439,0.999274,0.00002625,0.0000022929,0.500000,True,1.000000,True,0.181563,True,,
im10002.jpg,Fixed-LSB-2,0.3,4916,0.008371,0.007343,True,0.089833,58.5964,0.998910,0.00005033,0.0000022842,0.500000,True,1.000000,True,0.180077,True,,
im10002.jpg,Fixed-LSB-2,0.4,6556,0.008616,0.008704,True,0.119964,57.3403,0.998539,0.00008419,0.0000022873,0.500000,True,1.000000,True,0.176828,True,,
im10002.jpg,Adaptive,0.05,409,0.011871,0.014290,True,0.002956,73.4231,0.999963,0.00000169,0.0000009036,0.500000,True,1.000000,True,0.185892,True,1.0421,0.2007
im10002.jpg,Adaptive,0.1,820,0.011836,0.011532,True,0.005836,70.4693,0.999927,0.00000472,0.0000008897,0.500000,True,1.000000,True,0.185582,True,1.0421,0.2007
im10002.jpg,Adaptive,0.2,1640,0.012995,0.015540,True,0.011650,67.4676,0.999853,0.00001338,0.0000008879,0.500000,True,1.000000,True,0.185828,True,1.0421,0.2007
im10002.jpg,Adaptive,0.3,2460,0.010256,0.011666,True,0.017380,65.7304,0.999781,0.00002673,0.0000008831,0.500000,True,1.000000,True,0.186576,True,1.0421,0.2007
im10002.jpg,Adaptive,0.4,3281,0.010535,0.011151,True,0.023236,64.4693,0.999706,0.00003937,0.0000008852,0.500000,True,1.000000,True,0.186832,True,1.0421,0.2007
im10003.jpg,Fixed-LSB-1,0.05,809,0.010263,0.010662,True,0.005830,70.4740,0.999950,0.00001478,0.0000009008,0.500000,True,1.000000,True,0.188387,True,,
im10003.jpg,Fixed-LSB-1,0.1,1626,0.007857,0.007682,True,0.011693,67.4517,0.999899,0.00005556,0.0000008989,0.500000,True,1.000000,True,0.183129,True,,
im10003.jpg,Fixed-LSB-1,0.2,3257,0.006939,0.006650,True,0.023366,64.4451,0.999799,0.00021256,0.0000008967,0.500000,True,1.000000,True,0.173011,True,,
im10003.jpg,Fixed-LSB-1,0.3,4889,0.006840,0.006921,True,0.034926,62.6993,0.999698,0.00045605,0.0000008930,0.500000,True,1.000000,True,0.164344,True,,
im10003.jpg,Fixed-LSB-1,0.4,6521,0.007191,0.007165,True,0.046531,61.4534,0.999600,0.00075270,0.0000008919,0.500000,True,1.000000,True,0.155839,True,,
im10003.jpg,Fixed-LSB-2,0.05,809,0.007141,0.007653,True,0.014729,66.4490,0.999875,0.00000591,0.0000022758,0.000198,False,1.000000,True,0.190151,True,,
im10003.jpg,Fixed-LSB-2,0.1,1626,0.008155,0.009069,True,0.029155,63.4837,0.999751,0.00001976,0.0000022413,0.500000,True,1.000000,True,0.187613,True,,
im10003.jpg,Fixed-LSB-2,0.2,3257,0.007055,0.006725,True,0.057971,60.4987,0.999504,0.00006725,0.0000022249,0.500000,True,1.000000,True,0.182688,True,,
im10003.jpg,Fixed-LSB-2,0.3,4889,0.006942,0.007269,True,0.086079,58.7818,0.999268,0.00014547,0.0000022008,0.500000,True,1.000000,True,0.178075,True,,
im10003.jpg,Fixed-LSB-2,0.4,6521,0.007162,0.006796,True,0.114626,57.5380,0.999024,0.00025854,0.0000021972,0.500000,True,1.000000,True,0.173409,True,,
im10003.jpg,Adaptive,0.05,407,0.010475,0.011190,True,0.002899,73.5083,0.999974,0.00000449,0.0000008904,0.500000,True,1.000000,True,0.190312,True,1.0241,0.1534
